"EventID","ActionID","SoundID","SourceID","WEM","StreamType","SizeBytes","SizeKB","Codec","SampleRate","Channels","Streams","DurationSec","Looping","VgmstreamExit"
"2373816315","940217300","234542029","561621684","561621684.wem","1","91343","89,2","","","","","303132","","0"
"4268665587","433083335","517308290","564389244","564389244.wem","1","42507","41,51","","","","","161101","","0"
"337681072","425096244","280142996","564398809","564398809.wem","1","33926","33,13","","","","","119139","","0"
"2636156710","544445428","638224067","564551233","564551233.wem","1","8292","8,1","","","","","26453","","0"
"3755601420","488345522","210575676","565565952","565565952.wem","1","25606","25,01","","","","","97002","","0"
"3794496906","363802737","1011106676","566090492","566090492.wem","1","12966","12,66","","","","","49624","","0"
"3615379023","350226134","32540565","566110703","566110703.wem","1","13353","13,04","","","","","51637","","0"
"4085672706","838063337","175202371","567927241","567927241.wem","1","47143","46,04","","","","","175559","","0"
"3970474506","854999758","631835536","568173431","568173431.wem","1","11449","11,18","","","","","45457","","0"
"323914157","182337287","166502767","572354245","572354245.wem","1","22381","21,86","","","","","63487","","0"
"4079193070","51257507","749071007","575396518","575396518.wem","2","14813","14,47","","","","","51325","","0"
"3642407344","436955453","769066881","577440984","577440984.wem","1","17738","17,32","","","","","61578","","0"
"909603870","1043784522","1062181540","578006395","578006395.wem","1","14982","14,63","","","","","44342","","0"
"2869907640","756613668","877746291","578164637","578164637.wem","1","29512","28,82","","","","","98645","","0"
"2398077248","493520726","483890624","578507687","578507687.wem","1","61480","60,04","","","","","214829","","0"
"1337526250","944977325","582368397","578909285","578909285.wem","1","22562","22,03","","","","","78399","","0"
"2298320623","518024199","649253422","579137320","579137320.wem","1","23256","22,71","","","","","75829","","0"
"1397048244","537182171","93680457","579883385","579883385.wem","1","20067","19,6","","","","","70314","","0"
"235656402","838567321","192468081","580642956","580642956.wem","1","26073","25,46","","","","","95616","","0"
"1780193859","769320702","157758026","581175625","581175625.wem","1","23488","22,94","","","","","95999","","0"
"713792928","365269730","185078017","581710097","581710097.wem","1","10327","10,08","","","","","37240","","0"
"3255456168","291927307","447670004","582033018","582033018.wem","1","70632","68,98","","","","","256981","","0"
"737463583","178740520","600570182","583111496","583111496.wem","1","12112","11,83","","","","","44543","","0"
"147666893","444084901","593318592","583113460","583113460.wem","1","19196","18,75","","","","","84991","","0"
"3253154306","723757622","655446178","583398930","583398930.wem","1","49137","47,99","","","","","182587","","0"
"1145372844","827069251","461091907","583620332","583620332.wem","1","52201","50,98","","","","","211797","","0"
"3805600254","608147778","380563849","585322642","585322642.wem","2","5626","5,49","","","","","21355","","0"
"1652309794","868005192","609326816","585691051","585691051.wem","1","38882","37,97","","","","","116818","","0"
"3918231942","616200977","127612013","586977885","586977885.wem","1","37042","36,17","","","","","137885","","0"
"1829799467","489748401","237258036","588927754","588927754.wem","1","17891","17,47","","","","","50793","","0"
"1552701547","685200613","504544031","589104479","589104479.wem","1","102829","100,42","","","","","384798","","0"
"897629957","818887915","820342832","589192513","589192513.wem","1","31778","31,03","","","","","114858","","0"
"617366962","645856872","1044247113","589745889","589745889.wem","1","18830","18,39","","","","","65741","","0"
"631594570","573687731","98560662","590295318","590295318.wem","1","73666","71,94","","","","","267946","","0"
"1956862132","740209577","1026165725","591196620","591196620.wem","2","143326","139,97","","","","","548949","","0"
"996111595","833855978","212615185","596333364","596333364.wem","1","7830","7,65","","","","","28275","","0"
"666419965","137678310","410299001","596342624","596342624.wem","1","11304","11,04","","","","","39765","","0"
"4124481269","770738767","372020472","596877562","596877562.wem","1","14702","14,36","","","","","51711","","0"
"3241640069","320124046","32791407","597854950","597854950.wem","1","9054","8,84","","","","","26619","","0"
"2255405928","657169454","166780425","597905619","597905619.wem","1","17006","16,61","","","","","62975","","0"
"3850325852","663376194","963372051","598109044","598109044.wem","1","25849","25,24","","","","","108533","","0"
"1185430639","751371040","64276441","605166869","605166869.wem","1","89057","86,97","","","","","336725","","0"
"559207374","80678536","653275365","606607172","606607172.wem","1","19482","19,03","","","","","74964","","0"
"3632571986","814576078","297975133","606911486","606911486.wem","1","37432","36,55","","","","","136584","","0"
"3734191343","716363581","751633344","607237120","607237120.wem","1","46088","45,01","","","","","162543","","0"
"1232370383","919574694","969254776","607257319","607257319.wem","1","44209","43,17","","","","","161789","","0"
"2499600490","780665079","91419247","608002897","608002897.wem","1","42395","41,4","","","","","155647","","0"
"2941141265","35149190","585458173","608686206","608686206.wem","1","5998","5,86","","","","","22594","","0"
"3927113135","810432618","587179493","609279557","609279557.wem","1","54324","53,05","","","","","202497","","0"
"621626967","470033827","583130529","609442118","609442118.wem","1","28349","27,68","","","","","107601","","0"
"2170363607","654757023","814721112","609473232","609473232.wem","1","16643","16,25","","","","","52777","","0"
"21816622","32460704","780178376","610558789","610558789.wem","1","10744","10,49","","","","","36863","","0"
"2176191947","310966579","925360585","613385637","613385637.wem","1","32984","32,21","","","","","128199","","0"
"524659688","389434333","578589341","616565789","616565789.wem","2","8111","7,92","","","","","32768","","0"
"1638473133","525176844","163143708","618025199","618025199.wem","1","32978","32,21","","","","","123747","","0"
"298844075","1033809923","995832073","618494245","618494245.wem","1","18984","18,54","","","","","71275","","0"
"921712153","738775511","292070745","619268756","619268756.wem","1","19245","18,79","","","","","88735","","0"
"315063253","607829869","530474755","619319587","619319587.wem","1","39433","38,51","","","","","140473","","0"
"3033998857","157565222","732424380","619345926","619345926.wem","1","27284","26,64","","","","","98014","","0"
"3716023168","134491677","284285436","620304233","620304233.wem","1","46184","45,1","","","","","158783","","0"
"2905455963","706393658","738574398","620639237","620639237.wem","1","40198","39,26","","","","","147717","","0"
"3743646576","80190433","204338224","621923253","621923253.wem","1","25062","24,47","","","","","92956","","0"
"1514642882","414394438","537527083","622342419","622342419.wem","1","26362","25,74","","","","","83451","","0"
"4003109492","122349507","747922111","622869614","622869614.wem","1","61345","59,91","","","","","255999","","0"
"1172115686","670358953","255016466","623153603","623153603.wem","2","17128","16,73","","","","","58725","","0"
"313782177","798926590","442588376","623217668","623217668.wem","1","13753","13,43","","","","","48511","","0"
"2318763161","152150457","910095007","623442379","623442379.wem","1","56017","54,7","","","","","210239","","0"
"2846891204","367850307","186317238","624055360","624055360.wem","1","42938","41,93","","","","","184234","","0"
"197552483","144821061","784775452","625985248","625985248.wem","1","25813","25,21","","","","","88522","","0"
"2555930391","225731760","1006466372","626322069","626322069.wem","2","115138","112,44","","","","","453874","","0"
"1572331927","801140388","828913332","627610828","627610828.wem","1","8647","8,44","","","","","31402","","0"
"2214432560","724850733","1014926060","627935293","627935293.wem","1","9944","9,71","","","","","28971","","0"
"3133460898","55560641","542588538","629168157","629168157.wem","1","50326","49,15","","","","","197157","","0"
"1635532111","127255270","1070849108","630526577","630526577.wem","1","19551","19,09","","","","","51608","","0"
"2045505234","313260858","436289009","630611290","630611290.wem","1","41288","40,32","","","","","152145","","0"
"1537684813","740483147","835605372","631317220","631317220.wem","1","44171","43,14","","","","","151551","","0"
"2640616180","687677002","486790754","631551399","631551399.wem","1","63685","62,19","","","","","268885","","0"
"2363824725","479089115","572541343","632520951","632520951.wem","2","14702","14,36","","","","","58725","","0"
"783384429","217451650","224432125","633207798","633207798.wem","1","19211","18,76","","","","","66327","","0"
"4199303464","581690625","166973140","634150988","634150988.wem","1","38452","37,55","","","","","140606","","0"
"3020580112","249493294","398940593","635449659","635449659.wem","1","12610","12,31","","","","","45315","","0"
"4049020764","677153161","746756164","635651413","635651413.wem","1","51467","50,26","","","","","197162","","0"
"3545369453","621163132","769807682","636894117","636894117.wem","1","3210","3,13","","","","","8799","","0"
"514833756","264084814","361914675","637882652","637882652.wem","1","31146","30,42","","","","","103935","","0"
"4215094191","676582836","65821097","637936669","637936669.wem","1","36694","35,83","","","","","126207","","0"
"2231120800","974264761","1073725359","638460096","638460096.wem","1","22801","22,27","","","","","101226","","0"
"488069790","840304788","146623261","639975831","639975831.wem","1","7648","7,47","","","","","28933","","0"
"3284123042","275414368","608409245","640524664","640524664.wem","1","61512","60,07","","","","","221866","","0"
"2279423190","145310568","817780129","640595667","640595667.wem","1","25340","24,75","","","","","93010","","0"
"4277573525","607477983","398210724","643050642","643050642.wem","1","59715","58,32","","","","","234850","","0"
"3807544649","838639429","683865752","643106928","643106928.wem","1","39239","38,32","","","","","152095","","0"
"3169421733","857827138","580027746","644391300","644391300.wem","1","78460","76,62","","","","","270933","","0"
"1064408926","645333464","143840629","646898170","646898170.wem","1","37519","36,64","","","","","132949","","0"
"1106187016","299359","220944009","647714753","647714753.wem","1","58276","56,91","","","","","234668","","0"
"3730594256","887528416","95758901","647942636","647942636.wem","2","13511","13,19","","","","","51251","","0"
"3807777601","242859032","299714851","649348424","649348424.wem","1","29339","28,65","","","","","105573","","0"
"784526517","468595252","47553081","651223136","651223136.wem","1","35048","34,23","","","","","134485","","0"
"3436101585","682831040","359396336","652307045","652307045.wem","1","25697","25,09","","","","","94151","","0"
"2738261844","547505101","412158337","653141414","653141414.wem","1","18792","18,35","","","","","52913","","0"
"1996812409","92136766","402600680","653461993","653461993.wem","1","17205","16,8","","","","","58599","","0"
"741324889","618990327","1016798692","655167511","655167511.wem","2","70036","68,39","","","","","272272","","0"
"3158607891","923164948","88238200","656128884","656128884.wem","1","38429","37,53","","","","","143189","","0"
"1892954248","619906170","616214252","658700189","658700189.wem","1","13647","13,33","","","","","49116","","0"
"1791293920","338238921","6644698","659204516","659204516.wem","1","40248","39,3","","","","","143570","","0"
"2570146160","743827893","102529807","660666201","660666201.wem","1","25053","24,47","","","","","95093","","0"
"1134230665","766406028","6922791","661007727","661007727.wem","1","52859","51,62","","","","","193468","","0"
"1495675248","655895176","699732404","661524582","661524582.wem","1","18809","18,37","","","","","73753","","0"
"2940386373","102449394","45306426","662180586","662180586.wem","1","52965","51,72","","","","","203631","","0"
"2106127640","86973129","18157117","664790396","664790396.wem","1","43631","42,61","","","","","147114","","0"
"443344513","814270652","860883835","664929149","664929149.wem","1","26027","25,42","","","","","112085","","0"
"1622641652","602445161","259359669","666889927","666889927.wem","1","31492","30,75","","","","","117610","","0"
"2425927065","298434615","968071933","667534222","667534222.wem","1","23312","22,77","","","","","87039","","0"
"1817961936","244158543","731583627","668525710","668525710.wem","1","61019","59,59","","","","","244206","","0"
"2596443901","962335104","305520658","669126361","669126361.wem","1","24296","23,73","","","","","89707","","0"
"1871672958","1011949244","1034151084","670881469","670881469.wem","1","20527","20,05","","","","","80629","","0"
"32367478","425774298","403895934","672084372","672084372.wem","1","61513","60,07","","","","","232913","","0"
"3959251069","127439557","716468314","672970291","672970291.wem","1","12909","12,61","","","","","34840","","0"
"2642473142","759900453","243971661","676072795","676072795.wem","1","19131","18,68","","","","","74043","","0"
"171366236","432709169","594238290","676334691","676334691.wem","1","129705","126,67","","","","","525505","","0"
"4064669406","439861703","847858363","677551103","677551103.wem","1","37832","36,95","","","","","140875","","0"
"2936382455","1049261664","288908823","677559673","677559673.wem","1","38454","37,55","","","","","146594","","0"
"2247987734","811375382","737904414","677993324","677993324.wem","1","16058","15,68","","","","","50491","","0"
"892826283","518025656","888018491","679458430","679458430.wem","1","15608","15,24","","","","","47789","","0"
"3607937231","32961106","457127826","680844896","680844896.wem","1","14570","14,23","","","","","57289","","0"
"4204525109","243830103","914595088","681167016","681167016.wem","1","97955","95,66","","","","","391323","","0"
"3482353277","729633226","410663328","681273938","681273938.wem","1","37633","36,75","","","","","140910","","0"
"1735195633","429733557","267818785","681387595","681387595.wem","1","45444","44,38","","","","","156153","","0"
"4260516122","1048763116","703163007","683963940","683963940.wem","1","49228","48,07","","","","","191210","","0"
"2910603287","272480116","821575141","686640077","686640077.wem","1","101558","99,18","","","","","387603","","0"
"30263741","723617978","859770189","687952756","687952756.wem","1","47498","46,38","","","","","144383","","0"
"1426877476","844588223","618740437","688166578","688166578.wem","1","36907","36,04","","","","","131533","","0"
"2925666398","769045348","913829879","688599799","688599799.wem","1","20484","20","","","","","74556","","0"
"2473794624","490975876","119773558","688622186","688622186.wem","1","41981","41","","","","","157866","","0"
"3898494805","929737721","228242865","691097811","691097811.wem","1","18470","18,04","","","","","60365","","0"
"351493867","312613068","621432585","691955040","691955040.wem","1","13565","13,25","","","","","47914","","0"
"1117508467","911620461","8894136","694355849","694355849.wem","1","7288","7,12","","","","","26133","","0"
"288691043","169327410","934822653","695226232","695226232.wem","1","23304","22,76","","","","","85917","","0"
"1162766374","1066509000","103998348","697193758","697193758.wem","2","101336","98,96","","","","","430200","","0"
"869614451","1022207924","355277542","697282788","697282788.wem","2","8388","8,19","","","","","32652","","0"
"2501910180","145636329","203607454","698957989","698957989.wem","1","12633","12,34","","","","","54954","","0"
"1784868865","331032502","1012368390","700711985","700711985.wem","1","46010","44,93","","","","","176657","","0"
"837529575","485369732","826275070","701213895","701213895.wem","1","12943","12,64","","","","","44543","","0"
"3196710711","648829821","163495378","702029865","702029865.wem","1","32507","31,75","","","","","119586","","0"
"2351029671","459155939","589155701","702374114","702374114.wem","1","41386","40,42","","","","","136874","","0"
"985249731","261005986","380986806","702379328","702379328.wem","1","52629","51,4","","","","","193736","","0"
"948735758","354406134","608177259","704692640","704692640.wem","2","9769","9,54","","","","","36303","","0"
"2192477699","974974992","215032603","705917216","705917216.wem","1","29639","28,94","","","","","108586","","0"
"1623751964","586383912","41998588","706545110","706545110.wem","1","33315","32,53","","","","","131483","","0"
"3145078346","505655258","831057410","708939688","708939688.wem","1","30894","30,17","","","","","110553","","0"
"1909401199","849067476","307213396","709111517","709111517.wem","1","13678","13,36","","","","","48554","","0"
"1372482124","61788524","603152965","711877029","711877029.wem","1","57096","55,76","","","","","213333","","0"
"2315919225","810022185","285906802","712654566","712654566.wem","2","25317","24,72","","","","","114176","","0"
"3291525357","836315365","334086011","713057920","713057920.wem","2","25996","25,39","","","","","106978","","0"
"4197952617","209223848","312791072","715263746","715263746.wem","1","6464","6,31","","","","","22461","","0"
"1116762280","1013882837","258833419","715683777","715683777.wem","1","21679","21,17","","","","","76735","","0"
"1464506463","1045509450","230611780","717250427","717250427.wem","2","101974","99,58","","","","","420574","","0"
"34241672","227812407","375562660","718012839","718012839.wem","2","9391","9,17","","","","","34387","","0"
"2740913428","12442089","282039142","718567021","718567021.wem","1","44305","43,27","","","","","160194","","0"
"877273515","881512523","457191611","720617396","720617396.wem","1","27514","26,87","","","","","98553","","0"
"3781051472","423337684","657569881","722311450","722311450.wem","1","18332","17,9","","","","","59037","","0"
"1829882579","387463766","913804586","722799325","722799325.wem","1","31468","30,73","","","","","120749","","0"
"3373282543","770029961","516266276","723186224","723186224.wem","2","75017","73,26","","","","","313214","","0"
"289368195","218043853","439289755","723844794","723844794.wem","1","12362","12,07","","","","","39829","","0"
"2978642124","30662481","705785050","724109307","724109307.wem","1","29963","29,26","","","","","107861","","0"
"1499399721","756736741","625381198","724317941","724317941.wem","1","19676","19,21","","","","","73642","","0"
"3757160600","98505176","721041892","724830889","724830889.wem","1","23774","23,22","","","","","70655","","0"
"37023884","1003340774","56078658","726089987","726089987.wem","1","52227","51","","","","","160788","","0"
"1374922702","1068684430","555258558","729496704","729496704.wem","1","47531","46,42","","","","","190031","","0"
"2953782666","824648558","345970100","730596321","730596321.wem","1","29638","28,94","","","","","106111","","0"
"1032886942","398313346","188229006","731194467","731194467.wem","1","46783","45,69","","","","","177099","","0"
"1266889977","140937819","132908039","731303406","731303406.wem","1","12633","12,34","","","","","46815","","0"
"3478230970","636402901","116588105","731766908","731766908.wem","1","6180","6,04","","","","","16255","","0"
"1337998135","1042833519","826777738","731848657","731848657.wem","2","8411","8,21","","","","","28813","","0"
"2407260110","765529188","656873678","734903317","734903317.wem","1","25101","24,51","","","","","93128","","0"
"3753047800","662890105","690767395","735720766","735720766.wem","1","49597","48,43","","","","","168549","","0"
"3692828438","225415406","641124123","736682789","736682789.wem","1","54138","52,87","","","","","202638","","0"
"1141408562","713782570","824028212","736766333","736766333.wem","1","53877","52,61","","","","","201098","","0"
"1602085848","921788012","281566792","738169013","738169013.wem","1","57726","56,37","","","","","207701","","0"
"4086403663","907947650","647210547","738409400","738409400.wem","1","23184","22,64","","","","","90830","","0"
"1134099512","728299103","503277845","739343470","739343470.wem","1","44790","43,74","","","","","167167","","0"
"3064175506","46751181","90621619","739612169","739612169.wem","1","39041","38,13","","","","","141675","","0"
"810527948","701062725","866886943","739960959","739960959.wem","2","27641","26,99","","","","","122255","","0"
"1949797903","808173497","922486242","740908996","740908996.wem","1","23706","23,15","","","","","84159","","0"
"4241491319","855813577","435806486","742386258","742386258.wem","1","20972","20,48","","","","","83451","","0"
"2525512531","642971320","366670215","742914976","742914976.wem","1","44759","43,71","","","","","166399","","0"
"516979957","127325908","586439977","743117923","743117923.wem","1","20599","20,12","","","","","69887","","0"
"2554253173","623088887","438729264","743470628","743470628.wem","1","38879","37,97","","","","","133162","","0"
"830793807","93754289","163880291","744639936","744639936.wem","1","19868","19,4","","","","","67837","","0"
"313238683","468451749","1067778833","749918491","749918491.wem","1","106708","104,21","","","","","402835","","0"
"3606265539","351589402","676998605","750068795","750068795.wem","1","50244","49,07","","","","","189484","","0"
"3304925284","695950868","605209388","751285065","751285065.wem","1","28222","27,56","","","","","98303","","0"
"1522166924","133277949","734909783","751516442","751516442.wem","1","33271","32,49","","","","","119676","","0"
"876048696","138214523","227273400","751737961","751737961.wem","1","15947","15,57","","","","","50327","","0"
"1438782861","547860278","666030736","752327521","752327521.wem","1","13171","12,86","","","","","37542","","0"
"898631400","781021849","1060364789","753076740","753076740.wem","1","19997","19,53","","","","","76375","","0"
"1643479121","726696648","102423799","753289531","753289531.wem","1","28667","28","","","","","98746","","0"
"1371672385","428612610","107855291","753629622","753629622.wem","1","15340","14,98","","","","","51981","","0"
"136739787","504164402","1033692510","754082385","754082385.wem","1","28108","27,45","","","","","102595","","0"
"3191307212","791774604","704516752","755475297","755475297.wem","1","10031","9,8","","","","","26456","","0"
"890264209","1024520856","419093624","755501008","755501008.wem","2","48015","46,89","","","","","199046","","0"
"3416827058","615308723","275604950","755540062","755540062.wem","1","42112","41,12","","","","","157013","","0"
"842795069","823387283","996552317","757009109","757009109.wem","1","45927","44,85","","","","","174543","","0"
"1442858482","458649672","37611876","757292548","757292548.wem","1","11606","11,33","","","","","35049","","0"
"2157606221","19627399","894686532","757582667","757582667.wem","1","9778","9,55","","","","","36828","","0"
"1803499919","646712880","16788436","758290971","758290971.wem","1","25463","24,87","","","","","89983","","0"
"1241761502","413411601","71242924","760561591","760561591.wem","1","12138","11,85","","","","","52077","","0"
"1168415400","160586201","740703839","760776751","760776751.wem","1","45415","44,35","","","","","165284","","0"
"3454751185","563809294","299824260","763059289","763059289.wem","1","77983","76,16","","","","","296776","","0"
"3451013194","99510254","52315637","763581127","763581127.wem","1","35562","34,73","","","","","131837","","0"
"2381447540","433396676","258452105","764618888","764618888.wem","1","26518","25,9","","","","","93111","","0"
"2949996389","704635580","400841042","765967550","765967550.wem","1","12488","12,2","","","","","46958","","0"
"3908918180","189592820","511851592","766154379","766154379.wem","1","20891","20,4","","","","","55335","","0"
"3385568830","823897829","134396432","766329512","766329512.wem","1","16281","15,9","","","","","61610","","0"
"3184847143","117139925","47687508","766877046","766877046.wem","1","17364","16,96","","","","","64933","","0"
"3358083757","986122839","351760058","770080605","770080605.wem","1","8850","8,64","","","","","34815","","0"
"2019602323","1002093841","76171633","770219451","770219451.wem","1","15422","15,06","","","","","57428","","0"
"791690232","144700501","653534574","770679657","770679657.wem","1","44461","43,42","","","","","150357","","0"
"3559160032","968611272","697892629","771764595","771764595.wem","1","72058","70,37","","","","","261962","","0"
"1077489726","526130858","9002135","772188202","772188202.wem","1","17492","17,08","","","","","64567","","0"
"1104264977","751108522","90479594","774219807","774219807.wem","1","14451","14,11","","","","","52821","","0"
"3177931370","997513563","899139808","775795699","775795699.wem","1","59819","58,42","","","","","234639","","0"
"3675640674","316817249","1021213910","776471683","776471683.wem","1","32209","31,45","","","","","120749","","0"
"4089630560","621527043","931891325","776520249","776520249.wem","1","18094","17,67","","","","","71418","","0"
"1273019539","278999721","202487759","777512750","777512750.wem","1","48405","47,27","","","","","172806","","0"
"4219419473","100341852","1002367186","777986001","777986001.wem","1","32217","31,46","","","","","119229","","0"
"2065687702","1052523197","431685059","778813174","778813174.wem","1","8288","8,09","","","","","29991","","0"
"4092550239","298785601","527051793","779278000","779278000.wem","1","32669","31,9","","","","","128470","","0"
"3829729102","113500154","325472263","779318320","779318320.wem","1","43058","42,05","","","","","166765","","0"
"3837779660","513841877","106524914","780242106","780242106.wem","1","68593","66,99","","","","","239621","","0"
"3410464112","325106043","504326628","780869917","780869917.wem","1","15769","15,4","","","","","52906","","0"
"2938918989","455910179","624386789","781584840","781584840.wem","2","9315","9,1","","","","","35234","","0"
"1650432149","641214543","160487523","781774049","781774049.wem","1","80336","78,45","","","","","306771","","0"
"3208084927","847235229","853821731","781907701","781907701.wem","1","21024","20,53","","","","","62455","","0"
"847240895","1068402534","692689691","781960931","781960931.wem","1","21324","20,82","","","","","67583","","0"
"3241396690","413741820","308534648","784706505","784706505.wem","1","35796","34,96","","","","","135103","","0"
"3861856991","741328294","400992865","785139564","785139564.wem","1","26593","25,97","","","","","98531","","0"
"4282983607","490717533","347645342","785330184","785330184.wem","1","17815","17,4","","","","","57284","","0"
"2909911435","206471921","457857934","785886237","785886237.wem","1","12110","11,83","","","","","48599","","0"
"2031079174","1047086543","1066162635","786785770","786785770.wem","1","29445","28,75","","","","","107861","","0"
"1270361140","283979803","472143845","788169647","788169647.wem","1","38697","37,79","","","","","144648","","0"
"2445559219","779377083","105363513","788630374","788630374.wem","1","15930","15,56","","","","","61099","","0"
"3529995645","308976180","363460359","789342652","789342652.wem","1","17495","17,08","","","","","62563","","0"
"119414710","457007576","500806800","789495999","789495999.wem","1","86738","84,71","","","","","301397","","0"
"4098696352","366120782","210303117","790152374","790152374.wem","1","18325","17,9","","","","","69413","","0"
"2777867240","407228115","310623641","791924021","791924021.wem","1","292734","285,87","","","","","850881","","0"
"298887401","414451237","92536726","792588876","792588876.wem","1","26793","26,17","","","","","88277","","0"
"1476413656","924379110","477459611","793668433","793668433.wem","1","15603","15,24","","","","","42107","","0"
"2454000597","289426750","511937155","793708866","793708866.wem","1","33024","32,25","","","","","127726","","0"
"2274920882","499795281","1054576909","795110502","795110502.wem","2","77064","75,26","","","","","319525","","0"
"392409208","352615041","294611282","796883833","796883833.wem","1","23108","22,57","","","","","81258","","0"
"3385772171","797990698","1058836719","797426814","797426814.wem","1","63498","62,01","","","","","251029","","0"
"1475671394","1072472205","1055461642","798490929","798490929.wem","1","12113","11,83","","","","","46762","","0"
"2603129809","272141459","524458779","799928963","799928963.wem","1","82032","80,11","","","","","314084","","0"
"1103764628","713202528","635194493","800015293","800015293.wem","1","82528","80,59","","","","","311466","","0"
"1658538140","753861775","562954401","800692050","800692050.wem","1","78047","76,22","","","","","296927","","0"
"808574123","629352567","1051400346","800696960","800696960.wem","1","46991","45,89","","","","","173226","","0"
"1084431539","383922212","616079477","801833393","801833393.wem","1","9982","9,75","","","","","37094","","0"
"3492277858","763302358","482154530","802166597","802166597.wem","2","16602","16,21","","","","","65806","","0"
"217513925","126743150","308205199","802413119","802413119.wem","1","73699","71,97","","","","","266837","","0"
"127341612","144477204","461646817","803570338","803570338.wem","1","28140","27,48","","","","","108031","","0"
"3456426596","809036313","621934074","804342991","804342991.wem","1","8181","7,99","","","","","29516","","0"
"2474481933","637311462","1056169457","805585905","805585905.wem","1","18810","18,37","","","","","51282","","0"
"2372161051","912930695","328787228","808784971","808784971.wem","1","24493","23,92","","","","","108406","","0"
"2541491532","310537009","202923190","809202668","809202668.wem","1","27854","27,2","","","","","106111","","0"
"1342192736","253431697","532225781","809326529","809326529.wem","1","7647","7,47","","","","","21611","","0"
"576853596","760931534","694321162","810336999","810336999.wem","1","35672","34,84","","","","","137594","","0"
"3952962426","1028709076","455996795","812339299","812339299.wem","1","19927","19,46","","","","","86233","","0"
"2045784277","197798596","479798742","813163035","813163035.wem","1","27950","27,29","","","","","100650","","0"
"2232773451","294511946","444779312","815062021","815062021.wem","1","16261","15,88","","","","","58885","","0"
"2611447410","177203986","368729190","816045425","816045425.wem","1","45028","43,97","","","","","202625","","0"
"1992660143","513295419","52310359","816378630","816378630.wem","1","9291","9,07","","","","","32021","","0"
"3858585323","427967198","378904448","818539637","818539637.wem","1","6590","6,44","","","","","18934","","0"
"139847862","339863669","484649340","820023170","820023170.wem","1","28597","27,93","","","","","113525","","0"
"692046863","177542508","137229156","820152014","820152014.wem","1","44258","43,22","","","","","157370","","0"
"1409303212","898215708","871927467","820757872","820757872.wem","1","11894","11,62","","","","","38566","","0"
"2222202438","401809353","171524185","821440897","821440897.wem","1","13012","12,71","","","","","48533","","0"
"1352333665","364004938","1043455568","822250269","822250269.wem","1","29332","28,64","","","","","114965","","0"
"2345778810","458180099","612492065","822386335","822386335.wem","2","32196","31,44","","","","","133466","","0"
"422724153","677404689","438634294","823705667","823705667.wem","2","8845","8,64","","","","","29897","","0"
"385739589","200481864","661397901","824470248","824470248.wem","1","7513","7,34","","","","","27306","","0"
"553178007","356513038","840611687","826928329","826928329.wem","1","14471","14,13","","","","","53893","","0"
"1042666289","363998529","759985361","829903043","829903043.wem","1","8113","7,92","","","","","29724","","0"
"4034619510","924741778","438158632","829944393","829944393.wem","1","17845","17,43","","","","","63146","","0"
"2047205724","747358193","589686071","831440145","831440145.wem","1","7464","7,29","","","","","31193","","0"
"1871258074","166913318","151279467","831866575","831866575.wem","2","48861","47,72","","","","","217942","","0"
"1438638617","889309060","763195930","833202924","833202924.wem","2","47024","45,92","","","","","195337","","0"
"3713637175","702267632","404670054","833742253","833742253.wem","2","7448","7,27","","","","","26693","","0"
"948900277","996932999","618976622","833910343","833910343.wem","1","21201","20,7","","","","","81573","","0"
"3540303957","141002095","434980305","834123639","834123639.wem","1","11836","11,56","","","","","38822","","0"
"1884936553","417237059","548709061","835897267","835897267.wem","1","12872","12,57","","","","","50218","","0"
"2206210113","667202870","499737122","836114481","836114481.wem","1","15571","15,21","","","","","58538","","0"
"993420852","881982948","242094586","836242656","836242656.wem","1","41531","40,56","","","","","143289","","0"
"2141212667","156308355","444092858","836270660","836270660.wem","1","39055","38,14","","","","","136807","","0"
"430286511","328787007","968952862","836859547","836859547.wem","2","25778","25,17","","","","","93960","","0"
"616096848","1013584678","823005612","840613763","840613763.wem","1","26543","25,92","","","","","119139","","0"
"3551984309","78192260","855550521","840654523","840654523.wem","1","30042","29,34","","","","","97247","","0"
"2879537941","60003323","446225257","841131934","841131934.wem","1","24697","24,12","","","","","79871","","0"
"157576115","536449944","161155323","842102351","842102351.wem","1","40648","39,7","","","","","144725","","0"
"3478448924","526545197","428696480","842744467","842744467.wem","1","15555","15,19","","","","","54203","","0"
"917395916","176807702","166230512","843034458","843034458.wem","1","28239","27,58","","","","","108373","","0"
"3883163434","945081688","698875425","843549300","843549300.wem","1","23161","22,62","","","","","81304","","0"
"1430980234","194795974","946172433","846685508","846685508.wem","2","57588","56,24","","","","","241043","","0"
"1344103095","576496048","960943702","846917398","846917398.wem","2","36625","35,77","","","","","168536","","0"
"1036583518","36118526","732053180","846936539","846936539.wem","1","39695","38,76","","","","","151071","","0"
"190029786","1007140816","878987137","846965701","846965701.wem","1","24643","24,07","","","","","89086","","0"
"3404660568","57170369","671588910","848134069","848134069.wem","1","11643","11,37","","","","","40533","","0"
"452339529","848367069","770527150","849736638","849736638.wem","1","44864","43,81","","","","","142353","","0"
"1633037808","709815240","529382662","850488335","850488335.wem","1","29307","28,62","","","","","120160","","0"
"919961890","672759702","526438744","853338107","853338107.wem","1","274706","268,27","","","","","857647","","0"
"1459636069","516516145","889058608","853491826","853491826.wem","1","14158","13,83","","","","","43410","","0"
