"Index","Batch","WEM","SourcePath","WAV","EventID","ActionID","SoundID","SourceID","StreamType","DurationSec","BitrateKbps","Encoding","SampleRate","Channels","Bucket","Status"
"591","Batch_006","377506577.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\377506577.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_006\0591_377506577.wav","288511697","512651552","531855588","377506577","1","3,107","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"592","Batch_006","147824665.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\147824665.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_006\0592_147824665.wav","3249961414","317431926","846913607","147824665","1","3,125","59","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"593","Batch_006","222265191.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\222265191.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_006\0593_222265191.wav","3178332247","485498324","602191726","222265191","1","3,136","72","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"594","Batch_006","212177027.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\212177027.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_006\0594_212177027.wav","3956623046","142288905","937387014","212177027","1","3,137","95","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"595","Batch_006","994924645.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\994924645.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_006\0595_994924645.wav","2788594733","145436850","912008692","994924645","1","3,142","83","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"596","Batch_006","813163035.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\813163035.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_006\0596_813163035.wav","2045784277","197798596","479798742","813163035","1","3,145","70","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"597","Batch_006","929772598.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\929772598.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_006\0597_929772598.wav","2909398110","1015695160","834911872","929772598","1","3,145","72","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"598","Batch_006","223275476.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\223275476.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_006\0598_223275476.wav","2627370257","824668894","344839582","223275476","1","3,153","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"599","Batch_006","638460096.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\638460096.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_006\0599_638460096.wav","2231120800","974264761","1073725359","638460096","1","3,163","57","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"600","Batch_006","116769263.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\116769263.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_006\0600_116769263.wav","3105144685","552411348","322554093","116769263","1","3,201","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"601","Batch_007","272522425.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\272522425.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0601_272522425.wav","1125519507","601154151","604785067","272522425","2","3,203","72","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"602","Batch_007","754082385.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\754082385.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0602_754082385.wav","136739787","504164402","1033692510","754082385","1","3,206","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"603","Batch_007","1001401885.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1001401885.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0603_1001401885.wav","439133687","807301284","751659437","1001401885","1","3,22","74","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"604","Batch_007","231591266.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\231591266.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0604_231591266.wav","659623749","427696188","734488198","231591266","1","3,221","58","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"605","Batch_007","183169828.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\183169828.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0605_183169828.wav","3053274528","397028150","981927778","183169828","1","3,237","70","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"606","Batch_007","962377788.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\962377788.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0606_962377788.wav","322192348","831867244","870323883","962377788","1","3,244","73","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"607","Batch_007","157528075.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\157528075.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0607_157528075.wav","3079820893","404774770","804684178","157528075","1","3,246","87","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"608","Batch_007","637882652.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\637882652.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0608_637882652.wav","514833756","264084814","361914675","637882652","1","3,248","76","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"609","Batch_007","508384238.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\508384238.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0609_508384238.wav","365444518","191122809","726780359","508384238","2","3,261","58","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"610","Batch_007","1059961648.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1059961648.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0610_1059961648.wav","143839951","967150815","204055352","1059961648","1","3,27","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"611","Batch_007","871360798.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\871360798.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0611_871360798.wav","430148789","515707525","1042257467","871360798","1","3,285","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"612","Batch_007","522342351.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\522342351.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0612_522342351.wav","2357947842","247972298","884086011","522342351","1","3,297","70","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"613","Batch_007","649348424.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\649348424.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0613_649348424.wav","3807777601","242859032","299714851","649348424","1","3,299","70","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"614","Batch_007","934459535.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\934459535.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0614_934459535.wav","469420281","773359881","556568230","934459535","1","3,3","61","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"615","Batch_007","914212892.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\914212892.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0615_914212892.wav","3041643348","708210324","949241249","914212892","1","3,302","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"616","Batch_007","730596321.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\730596321.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0616_730596321.wav","2953782666","824648558","345970100","730596321","1","3,316","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"617","Batch_007","809202668.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\809202668.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0617_809202668.wav","2541491532","310537009","202923190","809202668","1","3,316","66","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"618","Batch_007","937859725.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\937859725.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0618_937859725.wav","2517422018","758071889","47293031","937859725","1","3,325","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"619","Batch_007","947703177.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\947703177.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0619_947703177.wav","3889328532","418038040","273972783","947703177","1","3,327","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"620","Batch_007","713057920.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\713057920.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0620_713057920.wav","3291525357","836315365","334086011","713057920","2","3,343","61","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"621","Batch_007","439818420.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\439818420.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0621_439818420.wav","974394456","675431224","228287153","439818420","1","3,346","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"622","Batch_007","131593931.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\131593931.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0622_131593931.wav","1938329411","567450022","758146636","131593931","1","3,357","79","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"623","Batch_007","357489160.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\357489160.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0623_357489160.wav","1497286621","128065732","1042806552","357489160","1","3,359","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"624","Batch_007","609442118.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\609442118.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0624_609442118.wav","621626967","470033827","583130529","609442118","1","3,363","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"625","Batch_007","262509221.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\262509221.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0625_262509221.wav","722932579","46833015","484374052","262509221","1","3,363","64","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"626","Batch_007","499650297.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\499650297.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0626_499650297.wav","1503649457","98354924","650450056","499650297","1","3,364","63","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"627","Batch_007","724109307.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\724109307.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0627_724109307.wav","2978642124","30662481","705785050","724109307","1","3,371","70","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"628","Batch_007","492451819.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\492451819.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0628_492451819.wav","2281971384","948641052","985621077","492451819","1","3,371","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"629","Batch_007","786785770.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\786785770.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0629_786785770.wav","2031079174","1047086543","1066162635","786785770","1","3,371","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"630","Batch_007","803570338.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\803570338.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0630_803570338.wav","127341612","144477204","461646817","803570338","1","3,376","66","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"631","Batch_007","996950021.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\996950021.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0631_996950021.wav","1940251724","275874313","36377255","996950021","1","3,383","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"632","Batch_007","843034458.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\843034458.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0632_843034458.wav","917395916","176807702","166230512","843034458","1","3,387","66","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"633","Batch_007","808784971.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\808784971.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0633_808784971.wav","2372161051","912930695","328787228","808784971","1","3,388","57","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"634","Batch_007","291791478.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\291791478.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0634_291791478.wav","3728268265","828963377","856388464","291791478","1","3,39","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"635","Batch_007","598109044.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\598109044.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0635_598109044.wav","3850325852","663376194","963372051","598109044","1","3,392","60","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"636","Batch_007","705917216.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\705917216.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0636_705917216.wav","2192477699","974974992","215032603","705917216","1","3,393","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"637","Batch_007","1026098211.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\1026098211.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0637_1026098211.wav","1714209092","645973793","166959151","1026098211","1","3,403","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"638","Batch_007","481223653.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\481223653.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0638_481223653.wav","1433688653","44802052","236350761","481223653","1","3,413","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"639","Batch_007","134051271.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\134051271.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0639_134051271.wav","3723090864","198739567","597396105","134051271","1","3,425","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"640","Batch_007","162031974.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\162031974.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0640_162031974.wav","82386634","277069325","594313523","162031974","1","3,434","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"641","Batch_007","21967293.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\21967293.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0641_21967293.wav","1998947918","907058655","670825254","21967293","1","3,435","81","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"642","Batch_007","483044510.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\483044510.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0642_483044510.wav","2684472406","982703692","63874210","483044510","1","3,438","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"643","Batch_007","470716356.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\470716356.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0643_470716356.wav","2661400488","660685501","629940060","470716356","1","3,439","58","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"644","Batch_007","452233968.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\452233968.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0644_452233968.wav","638557300","87355320","455134188","452233968","1","3,445","73","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"645","Batch_007","365060074.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\365060074.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0645_365060074.wav","4096176545","804329181","437292393","365060074","1","3,446","73","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"646","Batch_007","167560200.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\167560200.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0646_167560200.wav","3242356929","94611735","786932822","167560200","1","3,449","65","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"647","Batch_007","708939688.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\708939688.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0647_708939688.wav","3145078346","505655258","831057410","708939688","1","3,455","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"648","Batch_007","181324910.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\181324910.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0648_181324910.wav","169273295","346206699","432798228","181324910","1","3,463","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"649","Batch_007","204876013.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\204876013.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0649_204876013.wav","4099172628","882675558","877269556","204876013","1","3,465","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"650","Batch_007","148095223.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\148095223.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0650_148095223.wav","3628366633","550507698","92514553","148095223","1","3,48","63","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"651","Batch_007","545688649.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\545688649.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0651_545688649.wav","183070853","954755627","350874972","545688649","1","3,501","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"652","Batch_007","664929149.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\664929149.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0652_664929149.wav","443344513","814270652","860883835","664929149","1","3,503","59","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"653","Batch_007","287207942.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\287207942.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0653_287207942.wav","2732940784","555081241","786517469","287207942","1","3,508","72","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"654","Batch_007","162811341.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\162811341.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0654_162811341.wav","992571404","580202707","18983951","162811341","1","3,514","75","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"655","Batch_007","894548271.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\894548271.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0655_894548271.wav","1352144180","704120089","669372916","894548271","1","3,515","64","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"656","Batch_007","196991802.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\196991802.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0656_196991802.wav","2422494377","66453600","188247809","196991802","1","3,517","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"657","Batch_007","295197945.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\295197945.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0657_295197945.wav","1976077404","15861634","691603999","295197945","2","3,519","55","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"658","Batch_007","990263916.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\990263916.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0658_990263916.wav","2698788672","324837614","926509475","990263916","1","3,525","71","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"659","Batch_007","530181021.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\530181021.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0659_530181021.wav","3847058768","890950815","849567082","530181021","1","3,533","58","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"660","Batch_007","496330691.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\496330691.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0660_496330691.wav","3325265034","293778651","811602040","496330691","1","3,534","59","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"661","Batch_007","336643644.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\336643644.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0661_336643644.wav","4188982040","757895466","535882845","336643644","1","3,538","75","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"662","Batch_007","282305378.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\282305378.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0662_282305378.wav","3962173152","141993388","219769053","282305378","1","3,542","70","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"663","Batch_007","127735755.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\127735755.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0663_127735755.wav","2465047953","544599743","380690990","127735755","1","3,544","65","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"664","Batch_007","820023170.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\820023170.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0664_820023170.wav","139847862","339863669","484649340","820023170","1","3,548","64","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"665","Batch_007","854370586.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\854370586.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0665_854370586.wav","2661574759","955378424","531718375","854370586","1","3,553","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"666","Batch_007","338807096.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\338807096.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0666_338807096.wav","536891249","182088830","390275823","338807096","1","3,555","68","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"667","Batch_007","170803105.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\170803105.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0667_170803105.wav","1802874610","764500767","374593863","170803105","1","3,555","69","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"668","Batch_007","166581581.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\166581581.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0668_166581581.wav","1131517247","133049835","176181447","166581581","1","3,561","67","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"669","Batch_007","712654566.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\712654566.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0669_712654566.wav","2315919225","810022185","285906802","712654566","2","3,568","56","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"670","Batch_007","589192513.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\589192513.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0670_589192513.wav","897629957","818887915","820342832","589192513","1","3,589","70","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"671","Batch_007","994952825.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\994952825.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0671_994952825.wav","2792667481","409212010","680405612","994952825","1","3,589","63","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"672","Batch_007","822250269.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\822250269.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0672_822250269.wav","1352333665","364004938","1043455568","822250269","1","3,593","65","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
"673","Batch_007","520292044.wem","B:\Thief2014_Dubbing\Extracted\th4_000_common_vo\th4_000_common_vo\english(us)\520292044.wem","B:\Thief2014_Dubbing\Work\VoiceAudition\Batch_007\0673_520292044.wav","3063645708","1041902263","227785352","520292044","1","3,595","65","Custom Vorbis","32000 Hz","1","03-05s","CONVERTED"
