"Index","Type","ObjectID","SourceID","UFileID","ParentIndex","ParentType","WEMFound","WEMFile","WEMSize"
"8807","CAkSound","","184517543","184517543","109","HircChunk","True","184517543.wem","10543"
"8808","SoundInitialValues","","184517543","184517543","8807","CAkSound","True","184517543.wem","10543"
"8809","AkBankSourceData","","184517543","184517543","8808","SoundInitialValues","True","184517543.wem","10543"
"8810","AkMediaInformation","","184517543","184517543","8809","AkBankSourceData","True","184517543.wem","10543"
"8822","CAkSound","","548195936","548195936","109","HircChunk","True","548195936.wem","32700"
"8823","SoundInitialValues","","548195936","548195936","8822","CAkSound","True","548195936.wem","32700"
"8824","AkBankSourceData","","548195936","548195936","8823","SoundInitialValues","True","548195936.wem","32700"
"8825","AkMediaInformation","","548195936","548195936","8824","AkBankSourceData","True","548195936.wem","32700"
"8837","CAkSound","","63485174","63485174","109","HircChunk","True","63485174.wem","9881"
"8838","SoundInitialValues","","63485174","63485174","8837","CAkSound","True","63485174.wem","9881"
"8839","AkBankSourceData","","63485174","63485174","8838","SoundInitialValues","True","63485174.wem","9881"
"8840","AkMediaInformation","","63485174","63485174","8839","AkBankSourceData","True","63485174.wem","9881"
"8852","CAkSound","","801833393","801833393","109","HircChunk","True","801833393.wem","9982"
"8853","SoundInitialValues","","801833393","801833393","8852","CAkSound","True","801833393.wem","9982"
"8854","AkBankSourceData","","801833393","801833393","8853","SoundInitialValues","True","801833393.wem","9982"
"8855","AkMediaInformation","","801833393","801833393","8854","AkBankSourceData","True","801833393.wem","9982"
"8867","CAkSound","","230796911","230796911","109","HircChunk","True","230796911.wem","21868"
"8868","SoundInitialValues","","230796911","230796911","8867","CAkSound","True","230796911.wem","21868"
"8869","AkBankSourceData","","230796911","230796911","8868","SoundInitialValues","True","230796911.wem","21868"
"8870","AkMediaInformation","","230796911","230796911","8869","AkBankSourceData","True","230796911.wem","21868"
"8882","CAkSound","","724317941","724317941","109","HircChunk","True","724317941.wem","19676"
"8883","SoundInitialValues","","724317941","724317941","8882","CAkSound","True","724317941.wem","19676"
"8884","AkBankSourceData","","724317941","724317941","8883","SoundInitialValues","True","724317941.wem","19676"
"8885","AkMediaInformation","","724317941","724317941","8884","AkBankSourceData","True","724317941.wem","19676"
"8897","CAkSound","","244321865","244321865","109","HircChunk","True","244321865.wem","19242"
"8898","SoundInitialValues","","244321865","244321865","8897","CAkSound","True","244321865.wem","19242"
"8899","AkBankSourceData","","244321865","244321865","8898","SoundInitialValues","True","244321865.wem","19242"
"8900","AkMediaInformation","","244321865","244321865","8899","AkBankSourceData","True","244321865.wem","19242"
"8912","CAkSound","","1004466769","1004466769","109","HircChunk","True","1004466769.wem","23073"
"8913","SoundInitialValues","","1004466769","1004466769","8912","CAkSound","True","1004466769.wem","23073"
"8914","AkBankSourceData","","1004466769","1004466769","8913","SoundInitialValues","True","1004466769.wem","23073"
"8915","AkMediaInformation","","1004466769","1004466769","8914","AkBankSourceData","True","1004466769.wem","23073"
"8927","CAkSound","","450167022","450167022","109","HircChunk","True","450167022.wem","13273"
"8928","SoundInitialValues","","450167022","450167022","8927","CAkSound","True","450167022.wem","13273"
"8929","AkBankSourceData","","450167022","450167022","8928","SoundInitialValues","True","450167022.wem","13273"
"8930","AkMediaInformation","","450167022","450167022","8929","AkBankSourceData","True","450167022.wem","13273"
"8942","CAkSound","","106607126","106607126","109","HircChunk","True","106607126.wem","85924"
"8943","SoundInitialValues","","106607126","106607126","8942","CAkSound","True","106607126.wem","85924"
"8944","AkBankSourceData","","106607126","106607126","8943","SoundInitialValues","True","106607126.wem","85924"
"8945","AkMediaInformation","","106607126","106607126","8944","AkBankSourceData","True","106607126.wem","85924"
"8957","CAkSound","","968419079","968419079","109","HircChunk","True","968419079.wem","24249"
"8958","SoundInitialValues","","968419079","968419079","8957","CAkSound","True","968419079.wem","24249"
"8959","AkBankSourceData","","968419079","968419079","8958","SoundInitialValues","True","968419079.wem","24249"
"8960","AkMediaInformation","","968419079","968419079","8959","AkBankSourceData","True","968419079.wem","24249"
"8972","CAkSound","","122381597","122381597","109","HircChunk","True","122381597.wem","40565"
"8973","SoundInitialValues","","122381597","122381597","8972","CAkSound","True","122381597.wem","40565"
"8974","AkBankSourceData","","122381597","122381597","8973","SoundInitialValues","True","122381597.wem","40565"
"8975","AkMediaInformation","","122381597","122381597","8974","AkBankSourceData","True","122381597.wem","40565"
"8987","CAkSound","","1015064643","1015064643","109","HircChunk","True","1015064643.wem","12462"
"8988","SoundInitialValues","","1015064643","1015064643","8987","CAkSound","True","1015064643.wem","12462"
"8989","AkBankSourceData","","1015064643","1015064643","8988","SoundInitialValues","True","1015064643.wem","12462"
"8990","AkMediaInformation","","1015064643","1015064643","8989","AkBankSourceData","True","1015064643.wem","12462"
"9002","CAkSound","","223793026","223793026","109","HircChunk","True","223793026.wem","15631"
"9003","SoundInitialValues","","223793026","223793026","9002","CAkSound","True","223793026.wem","15631"
"9004","AkBankSourceData","","223793026","223793026","9003","SoundInitialValues","True","223793026.wem","15631"
"9005","AkMediaInformation","","223793026","223793026","9004","AkBankSourceData","True","223793026.wem","15631"
"9017","CAkSound","","983217710","983217710","109","HircChunk","True","983217710.wem","20821"
"9018","SoundInitialValues","","983217710","983217710","9017","CAkSound","True","983217710.wem","20821"
"9019","AkBankSourceData","","983217710","983217710","9018","SoundInitialValues","True","983217710.wem","20821"
"9020","AkMediaInformation","","983217710","983217710","9019","AkBankSourceData","True","983217710.wem","20821"
"9032","CAkSound","","994952825","994952825","109","HircChunk","True","994952825.wem","28678"
"9033","SoundInitialValues","","994952825","994952825","9032","CAkSound","True","994952825.wem","28678"
"9034","AkBankSourceData","","994952825","994952825","9033","SoundInitialValues","True","994952825.wem","28678"
"9035","AkMediaInformation","","994952825","994952825","9034","AkBankSourceData","True","994952825.wem","28678"
"9047","CAkSound","","93325588","93325588","109","HircChunk","True","93325588.wem","30018"
"9048","SoundInitialValues","","93325588","93325588","9047","CAkSound","True","93325588.wem","30018"
"9049","AkBankSourceData","","93325588","93325588","9048","SoundInitialValues","True","93325588.wem","30018"
"9050","AkMediaInformation","","93325588","93325588","9049","AkBankSourceData","True","93325588.wem","30018"
"9062","CAkSound","","885929473","885929473","109","HircChunk","True","885929473.wem","7065"
"9063","SoundInitialValues","","885929473","885929473","9062","CAkSound","True","885929473.wem","7065"
"9064","AkBankSourceData","","885929473","885929473","9063","SoundInitialValues","True","885929473.wem","7065"
"9065","AkMediaInformation","","885929473","885929473","9064","AkBankSourceData","True","885929473.wem","7065"
"9077","CAkSound","","257763145","257763145","109","HircChunk","True","257763145.wem","14903"
"9078","SoundInitialValues","","257763145","257763145","9077","CAkSound","True","257763145.wem","14903"
"9079","AkBankSourceData","","257763145","257763145","9078","SoundInitialValues","True","257763145.wem","14903"
"9080","AkMediaInformation","","257763145","257763145","9079","AkBankSourceData","True","257763145.wem","14903"
"9092","CAkSound","","167945959","167945959","109","HircChunk","True","167945959.wem","15338"
"9093","SoundInitialValues","","167945959","167945959","9092","CAkSound","True","167945959.wem","15338"
"9094","AkBankSourceData","","167945959","167945959","9093","SoundInitialValues","True","167945959.wem","15338"
"9095","AkMediaInformation","","167945959","167945959","9094","AkBankSourceData","True","167945959.wem","15338"
"9107","CAkSound","","272603742","272603742","109","HircChunk","True","272603742.wem","10592"
"9108","SoundInitialValues","","272603742","272603742","9107","CAkSound","True","272603742.wem","10592"
"9109","AkBankSourceData","","272603742","272603742","9108","SoundInitialValues","True","272603742.wem","10592"
"9110","AkMediaInformation","","272603742","272603742","9109","AkBankSourceData","True","272603742.wem","10592"
"9122","CAkSound","","914637809","914637809","109","HircChunk","True","914637809.wem","34411"
"9123","SoundInitialValues","","914637809","914637809","9122","CAkSound","True","914637809.wem","34411"
"9124","AkBankSourceData","","914637809","914637809","9123","SoundInitialValues","True","914637809.wem","34411"
"9125","AkMediaInformation","","914637809","914637809","9124","AkBankSourceData","True","914637809.wem","34411"
"9137","CAkSound","","509150225","509150225","109","HircChunk","True","509150225.wem","21138"
"9138","SoundInitialValues","","509150225","509150225","9137","CAkSound","True","509150225.wem","21138"
"9139","AkBankSourceData","","509150225","509150225","9138","SoundInitialValues","True","509150225.wem","21138"
"9140","AkMediaInformation","","509150225","509150225","9139","AkBankSourceData","True","509150225.wem","21138"
"9152","CAkSound","","200272434","200272434","109","HircChunk","True","200272434.wem","14024"
"9153","SoundInitialValues","","200272434","200272434","9152","CAkSound","True","200272434.wem","14024"
"9154","AkBankSourceData","","200272434","200272434","9153","SoundInitialValues","True","200272434.wem","14024"
"9155","AkMediaInformation","","200272434","200272434","9154","AkBankSourceData","True","200272434.wem","14024"
"9167","CAkSound","","843549300","843549300","109","HircChunk","True","843549300.wem","23161"
"9168","SoundInitialValues","","843549300","843549300","9167","CAkSound","True","843549300.wem","23161"
"9169","AkBankSourceData","","843549300","843549300","9168","SoundInitialValues","True","843549300.wem","23161"
"9170","AkMediaInformation","","843549300","843549300","9169","AkBankSourceData","True","843549300.wem","23161"
"9182","CAkSound","","511045932","511045932","109","HircChunk","True","511045932.wem","44433"
"9183","SoundInitialValues","","511045932","511045932","9182","CAkSound","True","511045932.wem","44433"
"9184","AkBankSourceData","","511045932","511045932","9183","SoundInitialValues","True","511045932.wem","44433"
"9185","AkMediaInformation","","511045932","511045932","9184","AkBankSourceData","True","511045932.wem","44433"
"9197","CAkSound","","503314529","503314529","109","HircChunk","True","503314529.wem","47251"
"9198","SoundInitialValues","","503314529","503314529","9197","CAkSound","True","503314529.wem","47251"
"9199","AkBankSourceData","","503314529","503314529","9198","SoundInitialValues","True","503314529.wem","47251"
"9200","AkMediaInformation","","503314529","503314529","9199","AkBankSourceData","True","503314529.wem","47251"
"9212","CAkSound","","92791440","92791440","109","HircChunk","True","92791440.wem","11883"
"9213","SoundInitialValues","","92791440","92791440","9212","CAkSound","True","92791440.wem","11883"
"9214","AkBankSourceData","","92791440","92791440","9213","SoundInitialValues","True","92791440.wem","11883"
"9215","AkMediaInformation","","92791440","92791440","9214","AkBankSourceData","True","92791440.wem","11883"
"9227","CAkSound","","14140737","14140737","109","HircChunk","True","14140737.wem","36048"
"9228","SoundInitialValues","","14140737","14140737","9227","CAkSound","True","14140737.wem","36048"
"9229","AkBankSourceData","","14140737","14140737","9228","SoundInitialValues","True","14140737.wem","36048"
"9230","AkMediaInformation","","14140737","14140737","9229","AkBankSourceData","True","14140737.wem","36048"
"9242","CAkSound","","980652201","980652201","109","HircChunk","True","980652201.wem","25178"
"9243","SoundInitialValues","","980652201","980652201","9242","CAkSound","True","980652201.wem","25178"
"9244","AkBankSourceData","","980652201","980652201","9243","SoundInitialValues","True","980652201.wem","25178"
"9245","AkMediaInformation","","980652201","980652201","9244","AkBankSourceData","True","980652201.wem","25178"
"9257","CAkSound","","724830889","724830889","109","HircChunk","True","724830889.wem","23774"
"9258","SoundInitialValues","","724830889","724830889","9257","CAkSound","True","724830889.wem","23774"
"9259","AkBankSourceData","","724830889","724830889","9258","SoundInitialValues","True","724830889.wem","23774"
"9260","AkMediaInformation","","724830889","724830889","9259","AkBankSourceData","True","724830889.wem","23774"
"9272","CAkSound","","329734131","329734131","109","HircChunk","True","329734131.wem","49231"
"9273","SoundInitialValues","","329734131","329734131","9272","CAkSound","True","329734131.wem","49231"
"9274","AkBankSourceData","","329734131","329734131","9273","SoundInitialValues","True","329734131.wem","49231"
"9275","AkMediaInformation","","329734131","329734131","9274","AkBankSourceData","True","329734131.wem","49231"
"9287","CAkSound","","38505124","38505124","109","HircChunk","True","38505124.wem","45172"
"9288","SoundInitialValues","","38505124","38505124","9287","CAkSound","True","38505124.wem","45172"
"9289","AkBankSourceData","","38505124","38505124","9288","SoundInitialValues","True","38505124.wem","45172"
"9290","AkMediaInformation","","38505124","38505124","9289","AkBankSourceData","True","38505124.wem","45172"
"9302","CAkSound","","388419407","388419407","109","HircChunk","True","388419407.wem","51029"
"9303","SoundInitialValues","","388419407","388419407","9302","CAkSound","True","388419407.wem","51029"
"9304","AkBankSourceData","","388419407","388419407","9303","SoundInitialValues","True","388419407.wem","51029"
"9305","AkMediaInformation","","388419407","388419407","9304","AkBankSourceData","True","388419407.wem","51029"
"9317","CAkSound","","1042118390","1042118390","109","HircChunk","True","1042118390.wem","24536"
"9318","SoundInitialValues","","1042118390","1042118390","9317","CAkSound","True","1042118390.wem","24536"
"9319","AkBankSourceData","","1042118390","1042118390","9318","SoundInitialValues","True","1042118390.wem","24536"
"9320","AkMediaInformation","","1042118390","1042118390","9319","AkBankSourceData","True","1042118390.wem","24536"
"9332","CAkSound","","210412192","210412192","109","HircChunk","True","210412192.wem","26586"
"9333","SoundInitialValues","","210412192","210412192","9332","CAkSound","True","210412192.wem","26586"
"9334","AkBankSourceData","","210412192","210412192","9333","SoundInitialValues","True","210412192.wem","26586"
"9335","AkMediaInformation","","210412192","210412192","9334","AkBankSourceData","True","210412192.wem","26586"
"9347","CAkSound","","465789938","465789938","109","HircChunk","True","465789938.wem","32468"
"9348","SoundInitialValues","","465789938","465789938","9347","CAkSound","True","465789938.wem","32468"
"9349","AkBankSourceData","","465789938","465789938","9348","SoundInitialValues","True","465789938.wem","32468"
"9350","AkMediaInformation","","465789938","465789938","9349","AkBankSourceData","True","465789938.wem","32468"
"9362","CAkSound","","410655110","410655110","109","HircChunk","True","410655110.wem","43885"
"9363","SoundInitialValues","","410655110","410655110","9362","CAkSound","True","410655110.wem","43885"
"9364","AkBankSourceData","","410655110","410655110","9363","SoundInitialValues","True","410655110.wem","43885"
"9365","AkMediaInformation","","410655110","410655110","9364","AkBankSourceData","True","410655110.wem","43885"
"9377","CAkSound","","495764015","495764015","109","HircChunk","True","495764015.wem","20535"
"9378","SoundInitialValues","","495764015","495764015","9377","CAkSound","True","495764015.wem","20535"
"9379","AkBankSourceData","","495764015","495764015","9378","SoundInitialValues","True","495764015.wem","20535"
"9380","AkMediaInformation","","495764015","495764015","9379","AkBankSourceData","True","495764015.wem","20535"
"9392","CAkSound","","953956546","953956546","109","HircChunk","True","953956546.wem","87649"
"9393","SoundInitialValues","","953956546","953956546","9392","CAkSound","True","953956546.wem","87649"
"9394","AkBankSourceData","","953956546","953956546","9393","SoundInitialValues","True","953956546.wem","87649"
"9395","AkMediaInformation","","953956546","953956546","9394","AkBankSourceData","True","953956546.wem","87649"
"9407","CAkSound","","451974591","451974591","109","HircChunk","True","451974591.wem","78745"
"9408","SoundInitialValues","","451974591","451974591","9407","CAkSound","True","451974591.wem","78745"
"9409","AkBankSourceData","","451974591","451974591","9408","SoundInitialValues","True","451974591.wem","78745"
"9410","AkMediaInformation","","451974591","451974591","9409","AkBankSourceData","True","451974591.wem","78745"
"9422","CAkSound","","131593931","131593931","109","HircChunk","True","131593931.wem","33523"
"9423","SoundInitialValues","","131593931","131593931","9422","CAkSound","True","131593931.wem","33523"
"9424","AkBankSourceData","","131593931","131593931","9423","SoundInitialValues","True","131593931.wem","33523"
"9425","AkMediaInformation","","131593931","131593931","9424","AkBankSourceData","True","131593931.wem","33523"
"9437","CAkSound","","829903043","829903043","109","HircChunk","True","829903043.wem","8113"
"9438","SoundInitialValues","","829903043","829903043","9437","CAkSound","True","829903043.wem","8113"
"9439","AkBankSourceData","","829903043","829903043","9438","SoundInitialValues","True","829903043.wem","8113"
"9440","AkMediaInformation","","829903043","829903043","9439","AkBankSourceData","True","829903043.wem","8113"
"9452","CAkSound","","939132931","939132931","109","HircChunk","True","939132931.wem","22805"
"9453","SoundInitialValues","","939132931","939132931","9452","CAkSound","True","939132931.wem","22805"
"9454","AkBankSourceData","","939132931","939132931","9453","SoundInitialValues","True","939132931.wem","22805"
"9455","AkMediaInformation","","939132931","939132931","9454","AkBankSourceData","True","939132931.wem","22805"
"9467","CAkSound","","253463471","253463471","109","HircChunk","True","253463471.wem","46587"
"9468","SoundInitialValues","","253463471","253463471","9467","CAkSound","True","253463471.wem","46587"
"9469","AkBankSourceData","","253463471","253463471","9468","SoundInitialValues","True","253463471.wem","46587"
"9470","AkMediaInformation","","253463471","253463471","9469","AkBankSourceData","True","253463471.wem","46587"
"9482","CAkSound","","194330409","194330409","109","HircChunk","True","194330409.wem","17225"
"9483","SoundInitialValues","","194330409","194330409","9482","CAkSound","True","194330409.wem","17225"
"9484","AkBankSourceData","","194330409","194330409","9483","SoundInitialValues","True","194330409.wem","17225"
"9485","AkMediaInformation","","194330409","194330409","9484","AkBankSourceData","True","194330409.wem","17225"
"9497","CAkSound","","577440984","577440984","109","HircChunk","True","577440984.wem","17738"
"9498","SoundInitialValues","","577440984","577440984","9497","CAkSound","True","577440984.wem","17738"
"9499","AkBankSourceData","","577440984","577440984","9498","SoundInitialValues","True","577440984.wem","17738"
"9500","AkMediaInformation","","577440984","577440984","9499","AkBankSourceData","True","577440984.wem","17738"
"9512","CAkSound","","334279646","334279646","109","HircChunk","True","334279646.wem","46569"
"9513","SoundInitialValues","","334279646","334279646","9512","CAkSound","True","334279646.wem","46569"
"9514","AkBankSourceData","","334279646","334279646","9513","SoundInitialValues","True","334279646.wem","46569"
"9515","AkMediaInformation","","334279646","334279646","9514","AkBankSourceData","True","334279646.wem","46569"
"9527","CAkSound","","916026085","916026085","109","HircChunk","True","916026085.wem","9245"
"9528","SoundInitialValues","","916026085","916026085","9527","CAkSound","True","916026085.wem","9245"
"9529","AkBankSourceData","","916026085","916026085","9528","SoundInitialValues","True","916026085.wem","9245"
"9530","AkMediaInformation","","916026085","916026085","9529","AkBankSourceData","True","916026085.wem","9245"
"9542","CAkSound","","1035824601","1035824601","109","HircChunk","True","1035824601.wem","37406"
"9543","SoundInitialValues","","1035824601","1035824601","9542","CAkSound","True","1035824601.wem","37406"
"9544","AkBankSourceData","","1035824601","1035824601","9543","SoundInitialValues","True","1035824601.wem","37406"
"9545","AkMediaInformation","","1035824601","1035824601","9544","AkBankSourceData","True","1035824601.wem","37406"
"9557","CAkSound","","888850491","888850491","109","HircChunk","True","888850491.wem","67096"
"9558","SoundInitialValues","","888850491","888850491","9557","CAkSound","True","888850491.wem","67096"
"9559","AkBankSourceData","","888850491","888850491","9558","SoundInitialValues","True","888850491.wem","67096"
"9560","AkMediaInformation","","888850491","888850491","9559","AkBankSourceData","True","888850491.wem","67096"
"9572","CAkSound","","610558789","610558789","109","HircChunk","True","610558789.wem","10744"
"9573","SoundInitialValues","","610558789","610558789","9572","CAkSound","True","610558789.wem","10744"
"9574","AkBankSourceData","","610558789","610558789","9573","SoundInitialValues","True","610558789.wem","10744"
"9575","AkMediaInformation","","610558789","610558789","9574","AkBankSourceData","True","610558789.wem","10744"
"9587","CAkSound","","393759497","393759497","109","HircChunk","True","393759497.wem","46320"
"9588","SoundInitialValues","","393759497","393759497","9587","CAkSound","True","393759497.wem","46320"
"9589","AkBankSourceData","","393759497","393759497","9588","SoundInitialValues","True","393759497.wem","46320"
"9590","AkMediaInformation","","393759497","393759497","9589","AkBankSourceData","True","393759497.wem","46320"
"9602","CAkSound","","167560200","167560200","109","HircChunk","True","167560200.wem","28366"
"9603","SoundInitialValues","","167560200","167560200","9602","CAkSound","True","167560200.wem","28366"
"9604","AkBankSourceData","","167560200","167560200","9603","SoundInitialValues","True","167560200.wem","28366"
"9605","AkMediaInformation","","167560200","167560200","9604","AkBankSourceData","True","167560200.wem","28366"
"9617","CAkSound","","970479669","970479669","109","HircChunk","True","970479669.wem","13631"
"9618","SoundInitialValues","","970479669","970479669","9617","CAkSound","True","970479669.wem","13631"
"9619","AkBankSourceData","","970479669","970479669","9618","SoundInitialValues","True","970479669.wem","13631"
"9620","AkMediaInformation","","970479669","970479669","9619","AkBankSourceData","True","970479669.wem","13631"
"9632","CAkSound","","143438724","143438724","109","HircChunk","True","143438724.wem","10839"
"9633","SoundInitialValues","","143438724","143438724","9632","CAkSound","True","143438724.wem","10839"
"9634","AkBankSourceData","","143438724","143438724","9633","SoundInitialValues","True","143438724.wem","10839"
"9635","AkMediaInformation","","143438724","143438724","9634","AkBankSourceData","True","143438724.wem","10839"
"9647","CAkSound","","293295906","293295906","109","HircChunk","True","293295906.wem","33683"
"9648","SoundInitialValues","","293295906","293295906","9647","CAkSound","True","293295906.wem","33683"
"9649","AkBankSourceData","","293295906","293295906","9648","SoundInitialValues","True","293295906.wem","33683"
"9650","AkMediaInformation","","293295906","293295906","9649","AkBankSourceData","True","293295906.wem","33683"
"9662","CAkSound","","916018735","916018735","109","HircChunk","True","916018735.wem","24403"
"9663","SoundInitialValues","","916018735","916018735","9662","CAkSound","True","916018735.wem","24403"
"9664","AkBankSourceData","","916018735","916018735","9663","SoundInitialValues","True","916018735.wem","24403"
"9665","AkMediaInformation","","916018735","916018735","9664","AkBankSourceData","True","916018735.wem","24403"
"9677","CAkSound","","496330691","496330691","109","HircChunk","True","496330691.wem","26415"
"9678","SoundInitialValues","","496330691","496330691","9677","CAkSound","True","496330691.wem","26415"
"9679","AkBankSourceData","","496330691","496330691","9678","SoundInitialValues","True","496330691.wem","26415"
"9680","AkMediaInformation","","496330691","496330691","9679","AkBankSourceData","True","496330691.wem","26415"
"9692","CAkSound","","883334655","883334655","109","HircChunk","True","883334655.wem","42611"
"9693","SoundInitialValues","","883334655","883334655","9692","CAkSound","True","883334655.wem","42611"
"9694","AkBankSourceData","","883334655","883334655","9693","SoundInitialValues","True","883334655.wem","42611"
"9695","AkMediaInformation","","883334655","883334655","9694","AkBankSourceData","True","883334655.wem","42611"
"9707","CAkSound","","948823182","948823182","109","HircChunk","True","948823182.wem","32326"
"9708","SoundInitialValues","","948823182","948823182","9707","CAkSound","True","948823182.wem","32326"
"9709","AkBankSourceData","","948823182","948823182","9708","SoundInitialValues","True","948823182.wem","32326"
"9710","AkMediaInformation","","948823182","948823182","9709","AkBankSourceData","True","948823182.wem","32326"
"9722","CAkSound","","736766333","736766333","109","HircChunk","True","736766333.wem","53877"
"9723","SoundInitialValues","","736766333","736766333","9722","CAkSound","True","736766333.wem","53877"
"9724","AkBankSourceData","","736766333","736766333","9723","SoundInitialValues","True","736766333.wem","53877"
"9725","AkMediaInformation","","736766333","736766333","9724","AkBankSourceData","True","736766333.wem","53877"
"9737","CAkSound","","627610828","627610828","109","HircChunk","True","627610828.wem","8647"
"9738","SoundInitialValues","","627610828","627610828","9737","CAkSound","True","627610828.wem","8647"
"9739","AkBankSourceData","","627610828","627610828","9738","SoundInitialValues","True","627610828.wem","8647"
"9740","AkMediaInformation","","627610828","627610828","9739","AkBankSourceData","True","627610828.wem","8647"
"9752","CAkSound","","528120439","528120439","109","HircChunk","True","528120439.wem","21858"
"9753","SoundInitialValues","","528120439","528120439","9752","CAkSound","True","528120439.wem","21858"
"9754","AkBankSourceData","","528120439","528120439","9753","SoundInitialValues","True","528120439.wem","21858"
"9755","AkMediaInformation","","528120439","528120439","9754","AkBankSourceData","True","528120439.wem","21858"
"9767","CAkSound","","929772598","929772598","109","HircChunk","True","929772598.wem","28483"
"9768","SoundInitialValues","","929772598","929772598","9767","CAkSound","True","929772598.wem","28483"
"9769","AkBankSourceData","","929772598","929772598","9768","SoundInitialValues","True","929772598.wem","28483"
"9770","AkMediaInformation","","929772598","929772598","9769","AkBankSourceData","True","929772598.wem","28483"
"9782","CAkSound","","255875212","255875212","109","HircChunk","True","255875212.wem","58703"
"9783","SoundInitialValues","","255875212","255875212","9782","CAkSound","True","255875212.wem","58703"
"9784","AkBankSourceData","","255875212","255875212","9783","SoundInitialValues","True","255875212.wem","58703"
"9785","AkMediaInformation","","255875212","255875212","9784","AkBankSourceData","True","255875212.wem","58703"
"9797","CAkSound","","11743198","11743198","109","HircChunk","True","11743198.wem","41060"
"9798","SoundInitialValues","","11743198","11743198","9797","CAkSound","True","11743198.wem","41060"
"9799","AkBankSourceData","","11743198","11743198","9798","SoundInitialValues","True","11743198.wem","41060"
"9800","AkMediaInformation","","11743198","11743198","9799","AkBankSourceData","True","11743198.wem","41060"
"9812","CAkSound","","50572807","50572807","109","HircChunk","True","50572807.wem","45318"
"9813","SoundInitialValues","","50572807","50572807","9812","CAkSound","True","50572807.wem","45318"
"9814","AkBankSourceData","","50572807","50572807","9813","SoundInitialValues","True","50572807.wem","45318"
"9815","AkMediaInformation","","50572807","50572807","9814","AkBankSourceData","True","50572807.wem","45318"
"9827","CAkSound","","887480316","887480316","109","HircChunk","True","887480316.wem","72128"
"9828","SoundInitialValues","","887480316","887480316","9827","CAkSound","True","887480316.wem","72128"
"9829","AkBankSourceData","","887480316","887480316","9828","SoundInitialValues","True","887480316.wem","72128"
"9830","AkMediaInformation","","887480316","887480316","9829","AkBankSourceData","True","887480316.wem","72128"
"9842","CAkSound","","147824665","147824665","109","HircChunk","True","147824665.wem","23277"
"9843","SoundInitialValues","","147824665","147824665","9842","CAkSound","True","147824665.wem","23277"
"9844","AkBankSourceData","","147824665","147824665","9843","SoundInitialValues","True","147824665.wem","23277"
"9845","AkMediaInformation","","147824665","147824665","9844","AkBankSourceData","True","147824665.wem","23277"
"9857","CAkSound","","892968061","892968061","109","HircChunk","True","892968061.wem","5201"
"9858","SoundInitialValues","","892968061","892968061","9857","CAkSound","True","892968061.wem","5201"
"9859","AkBankSourceData","","892968061","892968061","9858","SoundInitialValues","True","892968061.wem","5201"
"9860","AkMediaInformation","","892968061","892968061","9859","AkBankSourceData","True","892968061.wem","5201"
"9872","CAkSound","","376272801","376272801","109","HircChunk","True","376272801.wem","32513"
"9873","SoundInitialValues","","376272801","376272801","9872","CAkSound","True","376272801.wem","32513"
"9874","AkBankSourceData","","376272801","376272801","9873","SoundInitialValues","True","376272801.wem","32513"
"9875","AkMediaInformation","","376272801","376272801","9874","AkBankSourceData","True","376272801.wem","32513"
"9887","CAkSound","","1016042812","1016042812","109","HircChunk","True","1016042812.wem","43081"
"9888","SoundInitialValues","","1016042812","1016042812","9887","CAkSound","True","1016042812.wem","43081"
"9889","AkBankSourceData","","1016042812","1016042812","9888","SoundInitialValues","True","1016042812.wem","43081"
"9890","AkMediaInformation","","1016042812","1016042812","9889","AkBankSourceData","True","1016042812.wem","43081"
"9902","CAkSound","","664929149","664929149","109","HircChunk","True","664929149.wem","26027"
"9903","SoundInitialValues","","664929149","664929149","9902","CAkSound","True","664929149.wem","26027"
"9904","AkBankSourceData","","664929149","664929149","9903","SoundInitialValues","True","664929149.wem","26027"
"9905","AkMediaInformation","","664929149","664929149","9904","AkBankSourceData","True","664929149.wem","26027"
"9917","CAkSound","","219835625","219835625","109","HircChunk","True","219835625.wem","45356"
"9918","SoundInitialValues","","219835625","219835625","9917","CAkSound","True","219835625.wem","45356"
"9919","AkBankSourceData","","219835625","219835625","9918","SoundInitialValues","True","219835625.wem","45356"
"9920","AkMediaInformation","","219835625","219835625","9919","AkBankSourceData","True","219835625.wem","45356"
"9932","CAkSound","","578164637","578164637","109","HircChunk","True","578164637.wem","29512"
"9933","SoundInitialValues","","578164637","578164637","9932","CAkSound","True","578164637.wem","29512"
"9934","AkBankSourceData","","578164637","578164637","9933","SoundInitialValues","True","578164637.wem","29512"
"9935","AkMediaInformation","","578164637","578164637","9934","AkBankSourceData","True","578164637.wem","29512"
"9947","CAkSound","","145630016","145630016","109","HircChunk","True","145630016.wem","8395"
"9948","SoundInitialValues","","145630016","145630016","9947","CAkSound","True","145630016.wem","8395"
"9949","AkBankSourceData","","145630016","145630016","9948","SoundInitialValues","True","145630016.wem","8395"
"9950","AkMediaInformation","","145630016","145630016","9949","AkBankSourceData","True","145630016.wem","8395"
"9962","CAkSound","","522342351","522342351","109","HircChunk","True","522342351.wem","29287"
"9963","SoundInitialValues","","522342351","522342351","9962","CAkSound","True","522342351.wem","29287"
"9964","AkBankSourceData","","522342351","522342351","9963","SoundInitialValues","True","522342351.wem","29287"
"9965","AkMediaInformation","","522342351","522342351","9964","AkBankSourceData","True","522342351.wem","29287"
