"ObjectIndex","ObjectType","ObjectID","FieldType","FieldName","FieldValue"
"435","SoundInitialValues","","u32","ulNumStateGroups","0"
"435","SoundInitialValues","","u16","ulNumRTPC","0"
"436","AkBankSourceData","","u32","ulPluginID","262145"
"436","AkBankSourceData","","u16","type","1"
"436","AkBankSourceData","","u16","company","0"
"436","AkBankSourceData","","u32","StreamType","1"
"436","AkBankSourceData","","tid","sourceID","332168452"
"436","AkBankSourceData","","tid","uFileID","332168452"
"436","AkBankSourceData","","u8","uSourceBits","1"
"436","AkBankSourceData","","bit0","bIsLanguageSpecific","1"
"436","AkBankSourceData","","bit1","bHasSource","0"
"436","AkBankSourceData","","bit2","bExternallySupplied","0"
"437","AkMediaInformation","","tid","sourceID","332168452"
"437","AkMediaInformation","","tid","uFileID","332168452"
"437","AkMediaInformation","","u8","uSourceBits","1"
"437","AkMediaInformation","","bit0","bIsLanguageSpecific","1"
"437","AkMediaInformation","","bit1","bHasSource","0"
"437","AkMediaInformation","","bit2","bExternallySupplied","0"
"438","NodeBaseParams","","u8","bIsOverrideParentFX","0"
"438","NodeBaseParams","","u8","uNumFx","0"
"438","NodeBaseParams","","tid","OverrideBusId","0"
"438","NodeBaseParams","","tid","DirectParentID","408066689"
"438","NodeBaseParams","","u8","bPriorityOverrideParent","0"
"438","NodeBaseParams","","u8","bPriorityApplyDistFactor","0"
"438","NodeBaseParams","","u8","cProps","1"
"438","NodeBaseParams","","u8","pID","5"
"438","NodeBaseParams","","uni","pValue","100.0"
"438","NodeBaseParams","","u8","cProps","0"
"438","NodeBaseParams","","u8","uByVector","0"
"438","NodeBaseParams","","bit0","bPositioningInfoOverrideParent","0"
"438","NodeBaseParams","","bit1","bHasListenerRelativeRouting","0"
"438","NodeBaseParams","","u8","bOverrideGameAuxSends","0"
"438","NodeBaseParams","","u8","bUseGameAuxSends","0"
"438","NodeBaseParams","","u8","bOverrideUserAuxSends","0"
"438","NodeBaseParams","","u8","bHasAux","0"
"438","NodeBaseParams","","u8","eVirtualQueueBehavior","1"
"438","NodeBaseParams","","u8","bKillNewest","0"
"438","NodeBaseParams","","u8","bUseVirtualBehavior","0"
"438","NodeBaseParams","","u16","u16MaxNumInstance","0"
"438","NodeBaseParams","","u8","bIsGlobalLimit","0"
"438","NodeBaseParams","","u8","eBelowThresholdBehavior","0"
"438","NodeBaseParams","","u8","bIsMaxNumInstOverrideParent","0"
"438","NodeBaseParams","","u8","bIsVVoicesOptOverrideParent","0"
"438","NodeBaseParams","","u8","bOverrideHdrEnvelope","0"
"438","NodeBaseParams","","u8","bOverrideAnalysis","0"
"438","NodeBaseParams","","u8","bNormalizeLoudness","0"
"438","NodeBaseParams","","u8","bEnableEnvelope","0"
"438","NodeBaseParams","","u32","ulNumStateGroups","0"
"438","NodeBaseParams","","u16","ulNumRTPC","0"
"439","NodeInitialFxParams","","u8","bIsOverrideParentFX","0"
"439","NodeInitialFxParams","","u8","uNumFx","0"
"440","NodeInitialParams","","u8","cProps","1"
"440","NodeInitialParams","","u8","pID","5"
"440","NodeInitialParams","","uni","pValue","100.0"
"440","NodeInitialParams","","u8","cProps","0"
"441","AkPropBundle&lt;AkPropValue,unsigned char&gt;","","u8","cProps","1"
"441","AkPropBundle&lt;AkPropValue,unsigned char&gt;","","u8","pID","5"
"441","AkPropBundle&lt;AkPropValue,unsigned char&gt;","","uni","pValue","100.0"
"442","AkPropBundle","","u8","pID","5"
"442","AkPropBundle","","uni","pValue","100.0"
"443","AkPropBundle&lt;RANGED_MODIFIERS&lt;AkPropValue&gt;&gt;","","u8","cProps","0"
"444","PositioningParams","","u8","uByVector","0"
"444","PositioningParams","","bit0","bPositioningInfoOverrideParent","0"
"444","PositioningParams","","bit1","bHasListenerRelativeRouting","0"
"445","AuxParams","","u8","bOverrideGameAuxSends","0"
"445","AuxParams","","u8","bUseGameAuxSends","0"
"445","AuxParams","","u8","bOverrideUserAuxSends","0"
"445","AuxParams","","u8","bHasAux","0"
"446","AdvSettingsParams","","u8","eVirtualQueueBehavior","1"
"446","AdvSettingsParams","","u8","bKillNewest","0"
"446","AdvSettingsParams","","u8","bUseVirtualBehavior","0"
"446","AdvSettingsParams","","u16","u16MaxNumInstance","0"
"446","AdvSettingsParams","","u8","bIsGlobalLimit","0"
"446","AdvSettingsParams","","u8","eBelowThresholdBehavior","0"
"446","AdvSettingsParams","","u8","bIsMaxNumInstOverrideParent","0"
"446","AdvSettingsParams","","u8","bIsVVoicesOptOverrideParent","0"
"446","AdvSettingsParams","","u8","bOverrideHdrEnvelope","0"
"446","AdvSettingsParams","","u8","bOverrideAnalysis","0"
"446","AdvSettingsParams","","u8","bNormalizeLoudness","0"
"446","AdvSettingsParams","","u8","bEnableEnvelope","0"
"447","StateChunk","","u32","ulNumStateGroups","0"
"448","InitialRTPC","","u16","ulNumRTPC","0"
"449","CAkSound","","u8","eHircType","2"
"449","CAkSound","","u32","dwSectionSize","64"
"449","CAkSound","","sid","ulID","526438744"
"449","CAkSound","","u32","ulPluginID","262145"
"449","CAkSound","","u16","type","1"
"449","CAkSound","","u16","company","0"
"449","CAkSound","","u32","StreamType","1"
"449","CAkSound","","tid","sourceID","853338107"
"449","CAkSound","","tid","uFileID","853338107"
"449","CAkSound","","u8","uSourceBits","1"
"449","CAkSound","","bit0","bIsLanguageSpecific","1"
"449","CAkSound","","bit1","bHasSource","0"
"449","CAkSound","","bit2","bExternallySupplied","0"
"449","CAkSound","","u8","bIsOverrideParentFX","0"
"449","CAkSound","","u8","uNumFx","0"
"449","CAkSound","","tid","OverrideBusId","0"
"449","CAkSound","","tid","DirectParentID","408066689"
"449","CAkSound","","u8","bPriorityOverrideParent","0"
"449","CAkSound","","u8","bPriorityApplyDistFactor","0"
"449","CAkSound","","u8","cProps","1"
"449","CAkSound","","u8","pID","5"
"449","CAkSound","","uni","pValue","100.0"
"449","CAkSound","","u8","cProps","0"
"449","CAkSound","","u8","uByVector","0"
"449","CAkSound","","bit0","bPositioningInfoOverrideParent","0"
"449","CAkSound","","bit1","bHasListenerRelativeRouting","0"
"449","CAkSound","","u8","bOverrideGameAuxSends","0"
"449","CAkSound","","u8","bUseGameAuxSends","0"
"449","CAkSound","","u8","bOverrideUserAuxSends","0"
"449","CAkSound","","u8","bHasAux","0"
"449","CAkSound","","u8","eVirtualQueueBehavior","1"
"449","CAkSound","","u8","bKillNewest","0"
"449","CAkSound","","u8","bUseVirtualBehavior","0"
"449","CAkSound","","u16","u16MaxNumInstance","0"
"449","CAkSound","","u8","bIsGlobalLimit","0"
"449","CAkSound","","u8","eBelowThresholdBehavior","0"
"449","CAkSound","","u8","bIsMaxNumInstOverrideParent","0"
"449","CAkSound","","u8","bIsVVoicesOptOverrideParent","0"
"449","CAkSound","","u8","bOverrideHdrEnvelope","0"
"449","CAkSound","","u8","bOverrideAnalysis","0"
"449","CAkSound","","u8","bNormalizeLoudness","0"
"449","CAkSound","","u8","bEnableEnvelope","0"
"449","CAkSound","","u32","ulNumStateGroups","0"
"449","CAkSound","","u16","ulNumRTPC","0"
"450","SoundInitialValues","","u32","ulPluginID","262145"
"450","SoundInitialValues","","u16","type","1"
"450","SoundInitialValues","","u16","company","0"
"450","SoundInitialValues","","u32","StreamType","1"
"450","SoundInitialValues","","tid","sourceID","853338107"
"450","SoundInitialValues","","tid","uFileID","853338107"
"450","SoundInitialValues","","u8","uSourceBits","1"
"450","SoundInitialValues","","bit0","bIsLanguageSpecific","1"
"450","SoundInitialValues","","bit1","bHasSource","0"
"450","SoundInitialValues","","bit2","bExternallySupplied","0"
"450","SoundInitialValues","","u8","bIsOverrideParentFX","0"
"450","SoundInitialValues","","u8","uNumFx","0"
"450","SoundInitialValues","","tid","OverrideBusId","0"
"450","SoundInitialValues","","tid","DirectParentID","408066689"
"450","SoundInitialValues","","u8","bPriorityOverrideParent","0"
"450","SoundInitialValues","","u8","bPriorityApplyDistFactor","0"
"450","SoundInitialValues","","u8","cProps","1"
"450","SoundInitialValues","","u8","pID","5"
"450","SoundInitialValues","","uni","pValue","100.0"
"450","SoundInitialValues","","u8","cProps","0"
"450","SoundInitialValues","","u8","uByVector","0"
"450","SoundInitialValues","","bit0","bPositioningInfoOverrideParent","0"
"450","SoundInitialValues","","bit1","bHasListenerRelativeRouting","0"
"450","SoundInitialValues","","u8","bOverrideGameAuxSends","0"
"450","SoundInitialValues","","u8","bUseGameAuxSends","0"
"450","SoundInitialValues","","u8","bOverrideUserAuxSends","0"
"450","SoundInitialValues","","u8","bHasAux","0"
"450","SoundInitialValues","","u8","eVirtualQueueBehavior","1"
"450","SoundInitialValues","","u8","bKillNewest","0"
"450","SoundInitialValues","","u8","bUseVirtualBehavior","0"
"450","SoundInitialValues","","u16","u16MaxNumInstance","0"
"450","SoundInitialValues","","u8","bIsGlobalLimit","0"
"450","SoundInitialValues","","u8","eBelowThresholdBehavior","0"
"450","SoundInitialValues","","u8","bIsMaxNumInstOverrideParent","0"
"450","SoundInitialValues","","u8","bIsVVoicesOptOverrideParent","0"
"450","SoundInitialValues","","u8","bOverrideHdrEnvelope","0"
"450","SoundInitialValues","","u8","bOverrideAnalysis","0"
"450","SoundInitialValues","","u8","bNormalizeLoudness","0"
"450","SoundInitialValues","","u8","bEnableEnvelope","0"
"450","SoundInitialValues","","u32","ulNumStateGroups","0"
"450","SoundInitialValues","","u16","ulNumRTPC","0"
"451","AkBankSourceData","","u32","ulPluginID","262145"
"451","AkBankSourceData","","u16","type","1"
"451","AkBankSourceData","","u16","company","0"
"451","AkBankSourceData","","u32","StreamType","1"
"451","AkBankSourceData","","tid","sourceID","853338107"
"451","AkBankSourceData","","tid","uFileID","853338107"
"451","AkBankSourceData","","u8","uSourceBits","1"
"451","AkBankSourceData","","bit0","bIsLanguageSpecific","1"
"451","AkBankSourceData","","bit1","bHasSource","0"
"451","AkBankSourceData","","bit2","bExternallySupplied","0"
"452","AkMediaInformation","","tid","sourceID","853338107"
"452","AkMediaInformation","","tid","uFileID","853338107"
"452","AkMediaInformation","","u8","uSourceBits","1"
"452","AkMediaInformation","","bit0","bIsLanguageSpecific","1"
"452","AkMediaInformation","","bit1","bHasSource","0"
"452","AkMediaInformation","","bit2","bExternallySupplied","0"
"453","NodeBaseParams","","u8","bIsOverrideParentFX","0"
"453","NodeBaseParams","","u8","uNumFx","0"
"453","NodeBaseParams","","tid","OverrideBusId","0"
"453","NodeBaseParams","","tid","DirectParentID","408066689"
"453","NodeBaseParams","","u8","bPriorityOverrideParent","0"
"453","NodeBaseParams","","u8","bPriorityApplyDistFactor","0"
"453","NodeBaseParams","","u8","cProps","1"
"453","NodeBaseParams","","u8","pID","5"
"453","NodeBaseParams","","uni","pValue","100.0"
"453","NodeBaseParams","","u8","cProps","0"
"453","NodeBaseParams","","u8","uByVector","0"
"453","NodeBaseParams","","bit0","bPositioningInfoOverrideParent","0"
"453","NodeBaseParams","","bit1","bHasListenerRelativeRouting","0"
"453","NodeBaseParams","","u8","bOverrideGameAuxSends","0"
"453","NodeBaseParams","","u8","bUseGameAuxSends","0"
"453","NodeBaseParams","","u8","bOverrideUserAuxSends","0"
"453","NodeBaseParams","","u8","bHasAux","0"
"453","NodeBaseParams","","u8","eVirtualQueueBehavior","1"
"453","NodeBaseParams","","u8","bKillNewest","0"
"453","NodeBaseParams","","u8","bUseVirtualBehavior","0"
"453","NodeBaseParams","","u16","u16MaxNumInstance","0"
"453","NodeBaseParams","","u8","bIsGlobalLimit","0"
"453","NodeBaseParams","","u8","eBelowThresholdBehavior","0"
"453","NodeBaseParams","","u8","bIsMaxNumInstOverrideParent","0"
"453","NodeBaseParams","","u8","bIsVVoicesOptOverrideParent","0"
"453","NodeBaseParams","","u8","bOverrideHdrEnvelope","0"
"453","NodeBaseParams","","u8","bOverrideAnalysis","0"
"453","NodeBaseParams","","u8","bNormalizeLoudness","0"
"453","NodeBaseParams","","u8","bEnableEnvelope","0"
"453","NodeBaseParams","","u32","ulNumStateGroups","0"
"453","NodeBaseParams","","u16","ulNumRTPC","0"
"454","NodeInitialFxParams","","u8","bIsOverrideParentFX","0"
"454","NodeInitialFxParams","","u8","uNumFx","0"
"455","NodeInitialParams","","u8","cProps","1"
"455","NodeInitialParams","","u8","pID","5"
"455","NodeInitialParams","","uni","pValue","100.0"
"455","NodeInitialParams","","u8","cProps","0"
"456","AkPropBundle&lt;AkPropValue,unsigned char&gt;","","u8","cProps","1"
"456","AkPropBundle&lt;AkPropValue,unsigned char&gt;","","u8","pID","5"
"456","AkPropBundle&lt;AkPropValue,unsigned char&gt;","","uni","pValue","100.0"
"457","AkPropBundle","","u8","pID","5"
"457","AkPropBundle","","uni","pValue","100.0"
"458","AkPropBundle&lt;RANGED_MODIFIERS&lt;AkPropValue&gt;&gt;","","u8","cProps","0"
"459","PositioningParams","","u8","uByVector","0"
"459","PositioningParams","","bit0","bPositioningInfoOverrideParent","0"
"459","PositioningParams","","bit1","bHasListenerRelativeRouting","0"
"460","AuxParams","","u8","bOverrideGameAuxSends","0"
"460","AuxParams","","u8","bUseGameAuxSends","0"
"460","AuxParams","","u8","bOverrideUserAuxSends","0"
"460","AuxParams","","u8","bHasAux","0"
"461","AdvSettingsParams","","u8","eVirtualQueueBehavior","1"
"461","AdvSettingsParams","","u8","bKillNewest","0"
"461","AdvSettingsParams","","u8","bUseVirtualBehavior","0"
"461","AdvSettingsParams","","u16","u16MaxNumInstance","0"
"461","AdvSettingsParams","","u8","bIsGlobalLimit","0"
"461","AdvSettingsParams","","u8","eBelowThresholdBehavior","0"
"461","AdvSettingsParams","","u8","bIsMaxNumInstOverrideParent","0"
"461","AdvSettingsParams","","u8","bIsVVoicesOptOverrideParent","0"
"461","AdvSettingsParams","","u8","bOverrideHdrEnvelope","0"
"461","AdvSettingsParams","","u8","bOverrideAnalysis","0"
"461","AdvSettingsParams","","u8","bNormalizeLoudness","0"
"461","AdvSettingsParams","","u8","bEnableEnvelope","0"
"462","StateChunk","","u32","ulNumStateGroups","0"
"463","InitialRTPC","","u16","ulNumRTPC","0"
"464","CAkSound","","u8","eHircType","2"
"464","CAkSound","","u32","dwSectionSize","64"
"464","CAkSound","","sid","ulID","745767781"
"464","CAkSound","","u32","ulPluginID","262145"
"464","CAkSound","","u16","type","1"
"464","CAkSound","","u16","company","0"
"464","CAkSound","","u32","StreamType","1"
"464","CAkSound","","tid","sourceID","885837224"
"464","CAkSound","","tid","uFileID","885837224"
"464","CAkSound","","u8","uSourceBits","1"
"464","CAkSound","","bit0","bIsLanguageSpecific","1"
"464","CAkSound","","bit1","bHasSource","0"
"464","CAkSound","","bit2","bExternallySupplied","0"
"464","CAkSound","","u8","bIsOverrideParentFX","0"
"464","CAkSound","","u8","uNumFx","0"
"464","CAkSound","","tid","OverrideBusId","0"
"464","CAkSound","","tid","DirectParentID","408066689"
"464","CAkSound","","u8","bPriorityOverrideParent","0"
"464","CAkSound","","u8","bPriorityApplyDistFactor","0"
"464","CAkSound","","u8","cProps","1"
"464","CAkSound","","u8","pID","5"
"464","CAkSound","","uni","pValue","100.0"
"464","CAkSound","","u8","cProps","0"
"464","CAkSound","","u8","uByVector","0"
"464","CAkSound","","bit0","bPositioningInfoOverrideParent","0"
"464","CAkSound","","bit1","bHasListenerRelativeRouting","0"
"464","CAkSound","","u8","bOverrideGameAuxSends","0"
"464","CAkSound","","u8","bUseGameAuxSends","0"
"464","CAkSound","","u8","bOverrideUserAuxSends","0"
"464","CAkSound","","u8","bHasAux","0"
"464","CAkSound","","u8","eVirtualQueueBehavior","1"
"464","CAkSound","","u8","bKillNewest","0"
"464","CAkSound","","u8","bUseVirtualBehavior","0"
"464","CAkSound","","u16","u16MaxNumInstance","0"
"464","CAkSound","","u8","bIsGlobalLimit","0"
"464","CAkSound","","u8","eBelowThresholdBehavior","0"
"464","CAkSound","","u8","bIsMaxNumInstOverrideParent","0"
"464","CAkSound","","u8","bIsVVoicesOptOverrideParent","0"
"464","CAkSound","","u8","bOverrideHdrEnvelope","0"
"464","CAkSound","","u8","bOverrideAnalysis","0"
"464","CAkSound","","u8","bNormalizeLoudness","0"
"464","CAkSound","","u8","bEnableEnvelope","0"
"464","CAkSound","","u32","ulNumStateGroups","0"
"464","CAkSound","","u16","ulNumRTPC","0"
"465","SoundInitialValues","","u32","ulPluginID","262145"
"465","SoundInitialValues","","u16","type","1"
"465","SoundInitialValues","","u16","company","0"
"465","SoundInitialValues","","u32","StreamType","1"
"465","SoundInitialValues","","tid","sourceID","885837224"
"465","SoundInitialValues","","tid","uFileID","885837224"
"465","SoundInitialValues","","u8","uSourceBits","1"
"465","SoundInitialValues","","bit0","bIsLanguageSpecific","1"
"465","SoundInitialValues","","bit1","bHasSource","0"
"465","SoundInitialValues","","bit2","bExternallySupplied","0"
"465","SoundInitialValues","","u8","bIsOverrideParentFX","0"
"465","SoundInitialValues","","u8","uNumFx","0"
"465","SoundInitialValues","","tid","OverrideBusId","0"
"465","SoundInitialValues","","tid","DirectParentID","408066689"
"465","SoundInitialValues","","u8","bPriorityOverrideParent","0"
"465","SoundInitialValues","","u8","bPriorityApplyDistFactor","0"
"465","SoundInitialValues","","u8","cProps","1"
"465","SoundInitialValues","","u8","pID","5"
"465","SoundInitialValues","","uni","pValue","100.0"
"465","SoundInitialValues","","u8","cProps","0"
"465","SoundInitialValues","","u8","uByVector","0"
"465","SoundInitialValues","","bit0","bPositioningInfoOverrideParent","0"
"465","SoundInitialValues","","bit1","bHasListenerRelativeRouting","0"
"465","SoundInitialValues","","u8","bOverrideGameAuxSends","0"
"465","SoundInitialValues","","u8","bUseGameAuxSends","0"
"465","SoundInitialValues","","u8","bOverrideUserAuxSends","0"
"465","SoundInitialValues","","u8","bHasAux","0"
"465","SoundInitialValues","","u8","eVirtualQueueBehavior","1"
"465","SoundInitialValues","","u8","bKillNewest","0"
"465","SoundInitialValues","","u8","bUseVirtualBehavior","0"
"465","SoundInitialValues","","u16","u16MaxNumInstance","0"
"465","SoundInitialValues","","u8","bIsGlobalLimit","0"
"465","SoundInitialValues","","u8","eBelowThresholdBehavior","0"
"465","SoundInitialValues","","u8","bIsMaxNumInstOverrideParent","0"
"465","SoundInitialValues","","u8","bIsVVoicesOptOverrideParent","0"
"465","SoundInitialValues","","u8","bOverrideHdrEnvelope","0"
"465","SoundInitialValues","","u8","bOverrideAnalysis","0"
"465","SoundInitialValues","","u8","bNormalizeLoudness","0"
"465","SoundInitialValues","","u8","bEnableEnvelope","0"
"465","SoundInitialValues","","u32","ulNumStateGroups","0"
"465","SoundInitialValues","","u16","ulNumRTPC","0"
"466","AkBankSourceData","","u32","ulPluginID","262145"
"466","AkBankSourceData","","u16","type","1"
"466","AkBankSourceData","","u16","company","0"
"466","AkBankSourceData","","u32","StreamType","1"
"466","AkBankSourceData","","tid","sourceID","885837224"
"466","AkBankSourceData","","tid","uFileID","885837224"
"466","AkBankSourceData","","u8","uSourceBits","1"
"466","AkBankSourceData","","bit0","bIsLanguageSpecific","1"
"466","AkBankSourceData","","bit1","bHasSource","0"
"466","AkBankSourceData","","bit2","bExternallySupplied","0"
"467","AkMediaInformation","","tid","sourceID","885837224"
"467","AkMediaInformation","","tid","uFileID","885837224"
"467","AkMediaInformation","","u8","uSourceBits","1"
"467","AkMediaInformation","","bit0","bIsLanguageSpecific","1"
"467","AkMediaInformation","","bit1","bHasSource","0"
"467","AkMediaInformation","","bit2","bExternallySupplied","0"
"468","NodeBaseParams","","u8","bIsOverrideParentFX","0"
"468","NodeBaseParams","","u8","uNumFx","0"
"468","NodeBaseParams","","tid","OverrideBusId","0"
"468","NodeBaseParams","","tid","DirectParentID","408066689"
"468","NodeBaseParams","","u8","bPriorityOverrideParent","0"
"468","NodeBaseParams","","u8","bPriorityApplyDistFactor","0"
"468","NodeBaseParams","","u8","cProps","1"
"468","NodeBaseParams","","u8","pID","5"
"468","NodeBaseParams","","uni","pValue","100.0"
"468","NodeBaseParams","","u8","cProps","0"
"468","NodeBaseParams","","u8","uByVector","0"
"468","NodeBaseParams","","bit0","bPositioningInfoOverrideParent","0"
"468","NodeBaseParams","","bit1","bHasListenerRelativeRouting","0"
"468","NodeBaseParams","","u8","bOverrideGameAuxSends","0"
"468","NodeBaseParams","","u8","bUseGameAuxSends","0"
"468","NodeBaseParams","","u8","bOverrideUserAuxSends","0"
"468","NodeBaseParams","","u8","bHasAux","0"
"468","NodeBaseParams","","u8","eVirtualQueueBehavior","1"
"468","NodeBaseParams","","u8","bKillNewest","0"
"468","NodeBaseParams","","u8","bUseVirtualBehavior","0"
"468","NodeBaseParams","","u16","u16MaxNumInstance","0"
"468","NodeBaseParams","","u8","bIsGlobalLimit","0"
"468","NodeBaseParams","","u8","eBelowThresholdBehavior","0"
"468","NodeBaseParams","","u8","bIsMaxNumInstOverrideParent","0"
"468","NodeBaseParams","","u8","bIsVVoicesOptOverrideParent","0"
"468","NodeBaseParams","","u8","bOverrideHdrEnvelope","0"
"468","NodeBaseParams","","u8","bOverrideAnalysis","0"
"468","NodeBaseParams","","u8","bNormalizeLoudness","0"
"468","NodeBaseParams","","u8","bEnableEnvelope","0"
"468","NodeBaseParams","","u32","ulNumStateGroups","0"
"468","NodeBaseParams","","u16","ulNumRTPC","0"
"469","NodeInitialFxParams","","u8","bIsOverrideParentFX","0"
"469","NodeInitialFxParams","","u8","uNumFx","0"
"470","NodeInitialParams","","u8","cProps","1"
"470","NodeInitialParams","","u8","pID","5"
"470","NodeInitialParams","","uni","pValue","100.0"
"470","NodeInitialParams","","u8","cProps","0"
"471","AkPropBundle&lt;AkPropValue,unsigned char&gt;","","u8","cProps","1"
"471","AkPropBundle&lt;AkPropValue,unsigned char&gt;","","u8","pID","5"
"471","AkPropBundle&lt;AkPropValue,unsigned char&gt;","","uni","pValue","100.0"
"472","AkPropBundle","","u8","pID","5"
"472","AkPropBundle","","uni","pValue","100.0"
"473","AkPropBundle&lt;RANGED_MODIFIERS&lt;AkPropValue&gt;&gt;","","u8","cProps","0"
"474","PositioningParams","","u8","uByVector","0"
"474","PositioningParams","","bit0","bPositioningInfoOverrideParent","0"
"474","PositioningParams","","bit1","bHasListenerRelativeRouting","0"
"475","AuxParams","","u8","bOverrideGameAuxSends","0"
"475","AuxParams","","u8","bUseGameAuxSends","0"
"475","AuxParams","","u8","bOverrideUserAuxSends","0"
"475","AuxParams","","u8","bHasAux","0"
"476","AdvSettingsParams","","u8","eVirtualQueueBehavior","1"
"476","AdvSettingsParams","","u8","bKillNewest","0"
"476","AdvSettingsParams","","u8","bUseVirtualBehavior","0"
"476","AdvSettingsParams","","u16","u16MaxNumInstance","0"
"476","AdvSettingsParams","","u8","bIsGlobalLimit","0"
"476","AdvSettingsParams","","u8","eBelowThresholdBehavior","0"
"476","AdvSettingsParams","","u8","bIsMaxNumInstOverrideParent","0"
"476","AdvSettingsParams","","u8","bIsVVoicesOptOverrideParent","0"
"476","AdvSettingsParams","","u8","bOverrideHdrEnvelope","0"
"476","AdvSettingsParams","","u8","bOverrideAnalysis","0"
"476","AdvSettingsParams","","u8","bNormalizeLoudness","0"
"476","AdvSettingsParams","","u8","bEnableEnvelope","0"
"477","StateChunk","","u32","ulNumStateGroups","0"
"478","InitialRTPC","","u16","ulNumRTPC","0"
"479","CAkActorMixer","","u8","eHircType","7"
"479","CAkActorMixer","","u32","dwSectionSize","79"
"479","CAkActorMixer","","sid","ulID","408066689"
"479","CAkActorMixer","","u8","bIsOverrideParentFX","0"
"479","CAkActorMixer","","u8","uNumFx","0"
"479","CAkActorMixer","","tid","OverrideBusId","2891806020"
"479","CAkActorMixer","","tid","DirectParentID","0"
"479","CAkActorMixer","","u8","bPriorityOverrideParent","0"
"479","CAkActorMixer","","u8","bPriorityApplyDistFactor","0"
"479","CAkActorMixer","","u8","cProps","2"
"479","CAkActorMixer","","u8","pID","0"
"479","CAkActorMixer","","uni","pValue","-6.0"
"479","CAkActorMixer","","u8","pID","13"
"479","CAkActorMixer","","uni","pValue","70.0"
"479","CAkActorMixer","","u8","cProps","0"
"479","CAkActorMixer","","u8","uByVector","1"
"479","CAkActorMixer","","bit0","bPositioningInfoOverrideParent","1"
"479","CAkActorMixer","","bit1","bHasListenerRelativeRouting","0"
"479","CAkActorMixer","","u8","cbIs2DPositioningAvailable","1"
"479","CAkActorMixer","","u8","cbIs3DPositioningAvailable","0"
"479","CAkActorMixer","","u8","bPositioningEnablePanner","0"
"479","CAkActorMixer","","u8","bOverrideGameAuxSends","0"
"479","CAkActorMixer","","u8","bUseGameAuxSends","0"
"479","CAkActorMixer","","u8","bOverrideUserAuxSends","0"
"479","CAkActorMixer","","u8","bHasAux","0"
"479","CAkActorMixer","","u8","eVirtualQueueBehavior","1"
"479","CAkActorMixer","","u8","bKillNewest","0"
"479","CAkActorMixer","","u8","bUseVirtualBehavior","0"
"479","CAkActorMixer","","u16","u16MaxNumInstance","0"
"479","CAkActorMixer","","u8","bIsGlobalLimit","0"
"479","CAkActorMixer","","u8","eBelowThresholdBehavior","0"
"479","CAkActorMixer","","u8","bIsMaxNumInstOverrideParent","0"
"479","CAkActorMixer","","u8","bIsVVoicesOptOverrideParent","0"
"479","CAkActorMixer","","u8","bOverrideHdrEnvelope","0"
"479","CAkActorMixer","","u8","bOverrideAnalysis","0"
"479","CAkActorMixer","","u8","bNormalizeLoudness","0"
"479","CAkActorMixer","","u8","bEnableEnvelope","0"
"479","CAkActorMixer","","u32","ulNumStateGroups","0"
"479","CAkActorMixer","","u16","ulNumRTPC","0"
"479","CAkActorMixer","","u32","ulNumChilds","5"
"479","CAkActorMixer","","tid","ulChildID","35823951"
"479","CAkActorMixer","","tid","ulChildID","48322268"
"479","CAkActorMixer","","tid","ulChildID","431125421"
"479","CAkActorMixer","","tid","ulChildID","526438744"
"479","CAkActorMixer","","tid","ulChildID","745767781"
"480","ActorMixerInitialValues","","u8","bIsOverrideParentFX","0"
"480","ActorMixerInitialValues","","u8","uNumFx","0"
"480","ActorMixerInitialValues","","tid","OverrideBusId","2891806020"
"480","ActorMixerInitialValues","","tid","DirectParentID","0"
"480","ActorMixerInitialValues","","u8","bPriorityOverrideParent","0"
"480","ActorMixerInitialValues","","u8","bPriorityApplyDistFactor","0"
"480","ActorMixerInitialValues","","u8","cProps","2"
"480","ActorMixerInitialValues","","u8","pID","0"
"480","ActorMixerInitialValues","","uni","pValue","-6.0"
"480","ActorMixerInitialValues","","u8","pID","13"
"480","ActorMixerInitialValues","","uni","pValue","70.0"
"480","ActorMixerInitialValues","","u8","cProps","0"
"480","ActorMixerInitialValues","","u8","uByVector","1"
"480","ActorMixerInitialValues","","bit0","bPositioningInfoOverrideParent","1"
"480","ActorMixerInitialValues","","bit1","bHasListenerRelativeRouting","0"
"480","ActorMixerInitialValues","","u8","cbIs2DPositioningAvailable","1"
"480","ActorMixerInitialValues","","u8","cbIs3DPositioningAvailable","0"
"480","ActorMixerInitialValues","","u8","bPositioningEnablePanner","0"
"480","ActorMixerInitialValues","","u8","bOverrideGameAuxSends","0"
"480","ActorMixerInitialValues","","u8","bUseGameAuxSends","0"
"480","ActorMixerInitialValues","","u8","bOverrideUserAuxSends","0"
"480","ActorMixerInitialValues","","u8","bHasAux","0"
"480","ActorMixerInitialValues","","u8","eVirtualQueueBehavior","1"
"480","ActorMixerInitialValues","","u8","bKillNewest","0"
"480","ActorMixerInitialValues","","u8","bUseVirtualBehavior","0"
"480","ActorMixerInitialValues","","u16","u16MaxNumInstance","0"
"480","ActorMixerInitialValues","","u8","bIsGlobalLimit","0"
"480","ActorMixerInitialValues","","u8","eBelowThresholdBehavior","0"
"480","ActorMixerInitialValues","","u8","bIsMaxNumInstOverrideParent","0"
"480","ActorMixerInitialValues","","u8","bIsVVoicesOptOverrideParent","0"
